Kinase,Compound,Predicted_Kd_Category
MKNK1,AG-013736,>3000nM
ERN1,MLN-8054,>3000nM
PRKR,BIRB-796,>3000nM
ZAP70,AZD-2171,>3000nM
ERK4,PP-242,>3000nM
GRK7,MLN-8054,>3000nM
ASK2,LY-333531,>3000nM
CAMKK2,BMS-387032/SNS-032,>3000nM
ULK2,SGX-523,>3000nM
BRAF,ABT-869,>3000nM
OSR1,LY-333531,>3000nM
ERK5,AB-1010,>3000nM
PLK1,GSK-1838705A,>3000nM
GAK,AZD-2171,<3000nM
ABL1(T315I)-phosphorylated,CP-690550,>3000nM
PKN2,ABT-869,>3000nM
KIT(V559D),Nilotinib,<3000nM
RSK3(Kin.Dom.2-C-terminal),CHIR-258/TKI-258,>3000nM
TIE1,PLX-4720,<3000nM
MARK3,AZD-1152HQPA,>3000nM
DMPK,AZD-6244/ARRY-886,>3000nM
PCTK1,MLN-518,>3000nM
ZAP70,MLN-518,>3000nM
PIP5K1C,BIRB-796,>3000nM
KIT(V559D),MLN-8054,>3000nM
PIK3CA(E545K),KW-2449,>3000nM
LATS1,PTK-787,>3000nM
BMX,R547,>3000nM
QSK,Erlotinib,>3000nM
ABL1(F317I)-nonphosphorylated,Imatinib,<3000nM
JAK1(JH2domain-pseudokinase),CP-690550,>3000nM
PAK7,AB-1010,>3000nM
FLT1,PHA-665752,<3000nM
RSK4(Kin.Dom.1-N-terminal),MLN-518,>3000nM
CDK8,Dasatinib,>3000nM
PHKG2,AZD-6244/ARRY-886,>3000nM
OSR1,MLN-8054,>3000nM
MLK2,Erlotinib,>3000nM
LRRK2(G2019S),INCB18424,<3000nM
ABL1-phosphorylated,TAE-684,<3000nM
EPHA5,PTK-787,>3000nM
CDC2L5,PTK-787,>3000nM
NEK5,AB-1010,>3000nM
MKNK1,BI-2536,>3000nM
CAMK2B,R406,>3000nM
TESK1,PHA-665752,>3000nM
NEK4,GSK-1838705A,>3000nM
ULK2,GW-2580,>3000nM
ASK2,Pazopanib,>3000nM
LATS1,PD-173955,>3000nM
FLT3(ITD),KW-2449,<3000nM
ROS1,GSK-690693,>3000nM
BRAF,KW-2449,<3000nM
MAP3K3,BMS-345541,>3000nM
MLCK,BI-2536,>3000nM
"GCN2(Kin.Dom.2,S808G)",Imatinib,>3000nM
PRKCI,Dasatinib,>3000nM
PRKCH,GW-2580,>3000nM
EGFR(G719C),JNJ-28312141,<3000nM
PRP4,AZD-1152HQPA,>3000nM
ERK4,BI-2536,>3000nM
RIOK3,PHA-665752,>3000nM
CSNK1G2,Flavopiridol,>3000nM
EPHB3,LY-317615,>3000nM
ERK4,AG-013736,>3000nM
MINK,AC220,>3000nM
FRK,AZD-1152HQPA,<3000nM
SNRK,Dasatinib,>3000nM
MAP3K3,CP-690550,>3000nM
SRMS,AC220,>3000nM
CSNK1G2,MLN-8054,>3000nM
CAMKK1,Erlotinib,>3000nM
RIOK2,CEP-701,<3000nM
TNNI3K,Gefitinib,>3000nM
JAK2(JH1domain-catalytic),PD-173955,<3000nM
MET,PLX-4720,>3000nM
TGFBR2,SGX-523,>3000nM
CSNK1G1,ABT-869,>3000nM
HIPK2,CEP-701,<3000nM
PAK3,A-674563,>3000nM
MTOR,Erlotinib,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),BIRB-796,>3000nM
DCAMKL3,BMS-540215,>3000nM
MARK2,Erlotinib,>3000nM
PIK3CB,AC220,>3000nM
PRKCD,PP-242,>3000nM
MKNK2,AC220,>3000nM
MEK4,KW-2449,<3000nM
DDR2,AZD-2171,<3000nM
TIE1,CHIR-258/TKI-258,<3000nM
TAOK1,Dasatinib,<3000nM
PIP5K2C,Lapatinib,>3000nM
JAK1(JH1domain-catalytic),CHIR-258/TKI-258,<3000nM
ACVR1B,MLN-120B,>3000nM
AURKC,PTK-787,>3000nM
CDK9,Pazopanib,>3000nM
CSK,A-674563,>3000nM
PCTK3,MLN-518,>3000nM
TNNI3K,PD-173955,<3000nM
TRKB,Staurosporine,<3000nM
"KIT(V559D,V654A)",GSK-690693,>3000nM
MRCKB,MLN-518,>3000nM
FLT1,GW-2580,>3000nM
TYK2(JH1domain-catalytic),GSK-1838705A,>3000nM
AURKA,PTK-787,>3000nM
CDK11,MLN-120B,>3000nM
GAK,CHIR-265/RAF-265,<3000nM
JAK1(JH1domain-catalytic),AB-1010,>3000nM
ITK,SGX-523,>3000nM
MYO3A,Erlotinib,>3000nM
RIPK1,PP-242,<3000nM
PAK3,Lapatinib,>3000nM
TTK,Staurosporine,<3000nM
ERK1,ABT-869,>3000nM
PCTK3,GDC-0941,>3000nM
JNK2,PLX-4720,>3000nM
DYRK2,LY-317615,>3000nM
ZAK,CHIR-258/TKI-258,<3000nM
MST1,BI-2536,>3000nM
YSK1,GW-2580,>3000nM
PAK1,AC220,>3000nM
TIE1,PTK-787,>3000nM
HIPK1,TG-101348,<3000nM
PIK3CG,Pazopanib,>3000nM
RIPK5,CHIR-265/RAF-265,>3000nM
MKNK2,PP-242,<3000nM
RSK4(Kin.Dom.2-C-terminal),Lapatinib,>3000nM
LATS2,GDC-0879,>3000nM
MINK,Ki-20227,<3000nM
PIK4CB,AG-013736,>3000nM
YES,PTK-787,>3000nM
PIP5K2B,Nilotinib,>3000nM
PHKG2,AT-7519,>3000nM
BMPR2,SGX-523,>3000nM
FLT3(ITD),ABT-869,<3000nM
KIT(V559D),CHIR-258/TKI-258,<3000nM
CLK3,INCB18424,>3000nM
ERK4,CHIR-258/TKI-258,>3000nM
p38-gamma,AZD-6244/ARRY-886,>3000nM
RIPK5,MLN-120B,>3000nM
CAMKK2,Staurosporine,<3000nM
FLT1,AZD-1152HQPA,<3000nM
PIM3,Gefitinib,>3000nM
CDK9,Lapatinib,>3000nM
PRKCE,CHIR-258/TKI-258,>3000nM
MEK2,GSK-690693,>3000nM
HCK,BIRB-796,<3000nM
SLK,R406,<3000nM
SgK110,BIRB-796,>3000nM
ULK3,BI-2536,>3000nM
MERTK,GSK-690693,>3000nM
MKNK2,PHA-665752,>3000nM
MAP3K1,KW-2449,<3000nM
TGFBR2,PHA-665752,>3000nM
ASK1,PTK-787,>3000nM
PLK2,JNJ-28312141,>3000nM
SNRK,Vandetanib,>3000nM
STK33,GW-2580,>3000nM
ACVR1,Dasatinib,>3000nM
DRAK2,Dasatinib,>3000nM
LYN,ABT-869,>3000nM
FGFR1,GDC-0879,>3000nM
ABL1(Q252H)-phosphorylated,Ki-20227,<3000nM
AURKA,R547,>3000nM
LTK,SB-203580,>3000nM
SNRK,AB-1010,>3000nM
MST1R,Vandetanib,>3000nM
JNK2,LY-317615,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),CP-690550,>3000nM
ACVRL1,INCB18424,>3000nM
ABL1(Q252H)-phosphorylated,BMS-345541,>3000nM
CAMKK2,PKC-412,<3000nM
CTK,GDC-0879,>3000nM
NEK11,MLN-8054,>3000nM
PAK7,AST-487,<3000nM
MAP3K1,Staurosporine,<3000nM
GSK3B,AT-7519,>3000nM
ERK4,Pazopanib,>3000nM
CLK2,BMS-540215,>3000nM
TLK2,BMS-387032/SNS-032,>3000nM
EGFR(G719C),AZD-6244/ARRY-886,>3000nM
ERBB4,INCB18424,>3000nM
RIOK2,GW-2580,>3000nM
MYLK,AC220,>3000nM
"EGFR(L858R,T790M)",AG-013736,<3000nM
RSK4(Kin.Dom.1-N-terminal),CHIR-258/TKI-258,>3000nM
RSK2(Kin.Dom.1-N-terminal),AC220,>3000nM
HIPK2,Gefitinib,>3000nM
CAMK4,ABT-869,>3000nM
CAMK1,PKC-412,<3000nM
PRKX,AT-7519,>3000nM
TYRO3,MLN-8054,>3000nM
ULK1,MLN-120B,>3000nM
MELK,LY-317615,>3000nM
ACVR2B,CEP-701,<3000nM
MYLK2,HKI-272,>3000nM
EPHA6,Imatinib,>3000nM
TRKC,INCB18424,>3000nM
"EGFR(L747-E749del, A750P)",AST-487,<3000nM
ASK1,BMS-540215,>3000nM
AKT1,SGX-523,>3000nM
ACVR2B,CHIR-258/TKI-258,<3000nM
MAK,BI-2536,>3000nM
MAP3K2,TAE-684,<3000nM
BRSK1,TG-101348,>3000nM
PIK3CA(E545K),AB-1010,>3000nM
PRKG2,BIBW-2992,>3000nM
LCK,GDC-0941,>3000nM
PDGFRA,PKC-412,<3000nM
ABL1(F317L)-nonphosphorylated,KW-2449,<3000nM
DRAK1,A-674563,<3000nM
EPHA4,LY-317615,>3000nM
EPHA8,A-674563,>3000nM
IRAK3,BMS-540215,>3000nM
HIPK2,ABT-869,<3000nM
PKN2,TAE-684,<3000nM
"KIT(V559D,T670I)",Staurosporine,<3000nM
MYLK2,MLN-8054,>3000nM
TNK1,MLN-8054,>3000nM
CSNK1G2,AC220,>3000nM
TTK,PKC-412,<3000nM
ITK,AT-7519,>3000nM
TLK1,AC220,>3000nM
SRPK1,AZD-2171,>3000nM
DRAK1,Nilotinib,>3000nM
MST1,CHIR-258/TKI-258,>3000nM
GSK3B,TG-101348,<3000nM
CSNK2A2,Nilotinib,>3000nM
DYRK1A,PLX-4720,<3000nM
RIPK4,Erlotinib,>3000nM
PCTK1,BIRB-796,>3000nM
PDPK1,SGX-523,>3000nM
DCAMKL3,AG-013736,>3000nM
CDK4-cyclinD3,MLN-518,>3000nM
SRPK3,CEP-701,<3000nM
TRPM6,AZD-1152HQPA,>3000nM
EGFR(L861Q),Imatinib,>3000nM
ERN1,AZD-1152HQPA,>3000nM
MEK4,Imatinib,>3000nM
TRPM6,TG-101348,>3000nM
YSK1,AC220,>3000nM
DYRK1A,AZD-6244/ARRY-886,>3000nM
BRAF(V600E),LY-317615,>3000nM
ICK,PP-242,>3000nM
TESK1,Pazopanib,>3000nM
NDR1,PLX-4720,>3000nM
PFTK1,KW-2449,<3000nM
RAF1,Nilotinib,>3000nM
CDKL2,BI-2536,>3000nM
TXK,AT-7519,>3000nM
EIF2AK1,Staurosporine,<3000nM
PDGFRA,SB-203580,>3000nM
DRAK2,Gefitinib,>3000nM
CSNK1E,ABT-869,<3000nM
PIK3CA(E545A),CP-690550,>3000nM
TYK2(JH1domain-catalytic),PP-242,<3000nM
FGFR2,Staurosporine,<3000nM
PIK3CA(M1043I),TAE-684,>3000nM
MST3,SGX-523,>3000nM
CIT,CHIR-258/TKI-258,<3000nM
CDC2L2,SGX-523,>3000nM
PLK3,Crizotinib,>3000nM
ULK1,PHA-665752,>3000nM
FLT3(D835H),MLN-120B,>3000nM
PDGFRA,CI-1033,<3000nM
RIOK3,R547,>3000nM
FLT4,CEP-701,<3000nM
INSR,R547,>3000nM
p38-delta,MLN-8054,>3000nM
MYLK2,AST-487,<3000nM
SYK,Dasatinib,>3000nM
CSNK1G2,BIBW-2992,>3000nM
ERBB4,PHA-665752,>3000nM
PIK3CA(H1047Y),Nilotinib,>3000nM
ABL1(Y253F)-phosphorylated,AB-1010,<3000nM
MTOR,GSK-690693,>3000nM
BTK,MLN-120B,>3000nM
ASK1,Staurosporine,<3000nM
MTOR,PLX-4720,>3000nM
NDR1,CI-1033,>3000nM
ASK2,TG-101348,>3000nM
JAK3(JH1domain-catalytic),AZD-2171,<3000nM
CLK3,JNJ-28312141,>3000nM
BIKE,LY-333531,<3000nM
EGFR(E746-A750del),CHIR-265/RAF-265,>3000nM
BMPR2,AB-1010,>3000nM
PRKD2,CP-690550,>3000nM
CSNK1D,BIBW-2992,>3000nM
WEE1,BIBW-2992,>3000nM
TRKA,PTK-787,>3000nM
AAK1,JNJ-28312141,<3000nM
CSNK1A1,GSK-690693,>3000nM
ARK5,AC220,>3000nM
HIPK4,AT-7519,<3000nM
MAP3K1,SB-203580,>3000nM
EPHA8,BI-2536,>3000nM
IRAK3,AST-487,<3000nM
CAMK1D,A-674563,>3000nM
CDK5,ABT-869,>3000nM
NLK,AG-013736,>3000nM
JNK2,JNJ-28312141,<3000nM
PRKD2,AC220,>3000nM
PAK6,AZD-1152HQPA,>3000nM
PHKG1,PP-242,<3000nM
RET(M918T),GW-2580,>3000nM
EGFR(L858R),Lapatinib,<3000nM
BMPR1B,LY-333531,>3000nM
PIK3CA(E545A),BMS-540215,>3000nM
HIPK1,AZD-6244/ARRY-886,>3000nM
ERK3,Erlotinib,>3000nM
WEE2,ABT-869,>3000nM
AKT1,R406,>3000nM
INSRR,PLX-4720,>3000nM
NDR2,A-674563,>3000nM
IKK-alpha,R406,<3000nM
MAP3K1,CHIR-258/TKI-258,>3000nM
YANK3,AG-013736,>3000nM
FGFR1,INCB18424,>3000nM
BIKE,BI-2536,>3000nM
TGFBR1,TAE-684,<3000nM
TESK1,Erlotinib,>3000nM
PHKG1,BIRB-796,>3000nM
KIT(L576P),TAE-684,<3000nM
EPHA3,HKI-272,>3000nM
CDK3,HKI-272,>3000nM
ZAP70,BMS-345541,>3000nM
PCTK2,LY-317615,>3000nM
DRAK2,PP-242,<3000nM
TYRO3,R406,<3000nM
JAK3(JH1domain-catalytic),CHIR-258/TKI-258,<3000nM
FLT1,CHIR-265/RAF-265,<3000nM
ERN1,BIBW-2992,>3000nM
NEK9,AZD-6244/ARRY-886,>3000nM
CDC2L5,AG-013736,>3000nM
PKN1,TAE-684,<3000nM
KIT(D816V),BMS-540215,<3000nM
YSK1,AST-487,<3000nM
TRKC,R406,<3000nM
EPHA4,R406,<3000nM
DYRK2,TAE-684,<3000nM
LKB1,TAE-684,<3000nM
PRKCE,AC220,>3000nM
PDPK1,R406,>3000nM
CAMK2A,PD-173955,>3000nM
DRAK1,Vandetanib,>3000nM
NEK7,AT-7519,>3000nM
EPHB4,PD-173955,<3000nM
PRKG1,Dasatinib,>3000nM
PRKR,PKC-412,<3000nM
ERK5,R547,>3000nM
EGFR(L858R),Ki-20227,>3000nM
SRPK2,KW-2449,<3000nM
EPHB2,TG-101348,<3000nM
STK16,AG-013736,>3000nM
CDK4-cyclinD3,INCB18424,>3000nM
MKNK1,LY-317615,>3000nM
PRKCD,AT-7519,>3000nM
RSK3(Kin.Dom.1-N-terminal),AG-013736,>3000nM
ERK3,Crizotinib,>3000nM
GRK7,Ki-20227,>3000nM
ABL1-nonphosphorylated,PHA-665752,<3000nM
FLT3(D835Y),LY-317615,<3000nM
STK35,BIBW-2992,>3000nM
TNK2,CP-690550,>3000nM
MRCKA,Gefitinib,>3000nM
IKK-epsilon,AT-7519,>3000nM
BMPR1B,TG-101348,<3000nM
STK33,Staurosporine,<3000nM
NEK6,AZD-1152HQPA,>3000nM
AXL,TG-101348,<3000nM
EIF2AK1,PD-173955,>3000nM
CHEK1,CHIR-265/RAF-265,>3000nM
CAMK2A,Erlotinib,>3000nM
RIPK2,BIRB-796,<3000nM
SIK2,PLX-4720,>3000nM
PIK3C2B,R547,>3000nM
MEK1,Pazopanib,<3000nM
FGR,SGX-523,>3000nM
RSK3(Kin.Dom.1-N-terminal),HKI-272,>3000nM
p38-gamma,JNJ-28312141,>3000nM
YSK1,CHIR-258/TKI-258,>3000nM
BRAF(V600E),MLN-8054,>3000nM
MAP3K4,A-674563,>3000nM
MEK6,Flavopiridol,>3000nM
PRKG2,CP-690550,>3000nM
ULK3,LY-333531,>3000nM
NEK7,Pazopanib,>3000nM
ALK,Nilotinib,>3000nM
MYO3B,PKC-412,<3000nM
PYK2,R406,<3000nM
TLK2,AB-1010,>3000nM
DCAMKL3,BI-2536,<3000nM
PIK3CA,AZD-6244/ARRY-886,>3000nM
"EGFR(L747-S752del, P753S)",AZD-6244/ARRY-886,>3000nM
PHKG1,R406,<3000nM
VRK2,GW-2580,>3000nM
CSF1R,Crizotinib,<3000nM
CDK9,PP-242,>3000nM
DYRK2,PP-242,<3000nM
RET(V804L),AG-013736,<3000nM
PIK3CA(I800L),INCB18424,>3000nM
CLK3,CHIR-265/RAF-265,>3000nM
QSK,PKC-412,<3000nM
MRCKB,BMS-540215,>3000nM
TYK2(JH2domain-pseudokinase),Pazopanib,<3000nM
LYN,GW-2580,>3000nM
MAP3K2,Erlotinib,>3000nM
NEK3,Gefitinib,>3000nM
ERK2,GDC-0879,>3000nM
PRKCD,AB-1010,>3000nM
CSNK1E,Nilotinib,>3000nM
AMPK-alpha2,MLN-8054,>3000nM
JAK1(JH1domain-catalytic),AZD-2171,>3000nM
PLK4,BIRB-796,>3000nM
EGFR(E746-A750del),PLX-4720,>3000nM
LYN,BI-2536,>3000nM
CLK2,TG-101348,<3000nM
NEK6,Staurosporine,<3000nM
EGFR(L861Q),INCB18424,>3000nM
GRK1,BMS-387032/SNS-032,>3000nM
SIK2,Erlotinib,>3000nM
CAMKK1,AZD-2171,>3000nM
TLK1,Imatinib,>3000nM
AKT1,CEP-701,<3000nM
PAK7,PD-173955,>3000nM
LCK,PP-242,<3000nM
ABL1(F317L)-nonphosphorylated,Dasatinib,<3000nM
TBK1,Vandetanib,>3000nM
CSNK1G3,PKC-412,>3000nM
MST1R,R547,>3000nM
ROCK1,MLN-8054,>3000nM
S6K1,PHA-665752,>3000nM
MST1,AB-1010,>3000nM
PIK3CA(E545K),BMS-540215,>3000nM
PLK4,Vandetanib,>3000nM
LTK,A-674563,>3000nM
PFCDPK1(P.falciparum),GSK-690693,>3000nM
LOK,BIBW-2992,>3000nM
RSK3(Kin.Dom.2-C-terminal),AST-487,>3000nM
PAK1,Ki-20227,>3000nM
DCAMKL2,PKC-412,<3000nM
PRKX,Gefitinib,>3000nM
PHKG1,PHA-665752,>3000nM
PFCDPK1(P.falciparum),A-674563,>3000nM
PIK3CA(E545A),Erlotinib,>3000nM
RIPK4,TAE-684,<3000nM
PIK3CA(M1043I),GDC-0941,<3000nM
YSK1,AZD-2171,>3000nM
CSF1R,MLN-518,>3000nM
ABL1(Q252H)-phosphorylated,R406,<3000nM
RET(V804M),GSK-690693,>3000nM
RIPK4,MLN-518,>3000nM
STK36,Lapatinib,>3000nM
EPHA4,CHIR-265/RAF-265,>3000nM
CDK11,LY-317615,>3000nM
PIK4CB,A-674563,>3000nM
STK35,Vandetanib,>3000nM
BMPR1A,AST-487,>3000nM
SBK1,R406,<3000nM
ACVR2B,MLN-8054,>3000nM
DAPK2,AST-487,>3000nM
JNK3,ABT-869,<3000nM
ABL1(E255K)-phosphorylated,CHIR-258/TKI-258,<3000nM
LKB1,GDC-0941,>3000nM
"EGFR(L747-S752del, P753S)",PHA-665752,>3000nM
DYRK1A,AST-487,<3000nM
PRKCI,PD-173955,>3000nM
MYLK2,BMS-345541,>3000nM
MARK4,Pazopanib,>3000nM
ALK,R547,>3000nM
FYN,BMS-540215,>3000nM
ABL1(F317L)-phosphorylated,LY-333531,>3000nM
RSK3(Kin.Dom.1-N-terminal),Ki-20227,>3000nM
BMPR1A,JNJ-28312141,>3000nM
PIP5K2B,HKI-272,>3000nM
CDK5,Flavopiridol,>3000nM
PFPK5(P.falciparum),AZD-2171,>3000nM
CHEK2,Lapatinib,>3000nM
FLT3(ITD),TAE-684,<3000nM
MST4,MLN-8054,>3000nM
CLK4,BIBW-2992,>3000nM
CTK,AZD-6244/ARRY-886,>3000nM
ACVR1,PP-242,<3000nM
MST2,PLX-4720,>3000nM
TEC,CP-690550,>3000nM
TAOK3,BI-2536,<3000nM
RIPK2,Lapatinib,>3000nM
HIPK2,Nilotinib,>3000nM
FLT3(R834Q),Vandetanib,<3000nM
CDK4-cyclinD3,PTK-787,>3000nM
RET(V804M),Gefitinib,>3000nM
VRK2,BMS-345541,>3000nM
NDR1,MLN-8054,>3000nM
BRAF,AZD-6244/ARRY-886,>3000nM
PIK3CA(E542K),AST-487,>3000nM
ABL1(H396P)-phosphorylated,R547,>3000nM
CAMK2B,AST-487,>3000nM
MYLK2,MLN-120B,>3000nM
GSK3A,Lapatinib,>3000nM
FES,CHIR-258/TKI-258,<3000nM
FLT3(D835Y),Dasatinib,<3000nM
YSK1,AB-1010,>3000nM
PRKCD,BIRB-796,>3000nM
PRKG2,GDC-0879,>3000nM
ACVR1,Crizotinib,>3000nM
PAK2,CHIR-258/TKI-258,>3000nM
JAK2(JH1domain-catalytic),Staurosporine,<3000nM
NDR1,PHA-665752,>3000nM
PFPK5(P.falciparum),Pazopanib,>3000nM
PIK3CD,PD-173955,>3000nM
CHEK1,BMS-387032/SNS-032,>3000nM
FAK,A-674563,>3000nM
PIP5K2C,GW-2580,>3000nM
MARK1,PKC-412,<3000nM
ANKK1,JNJ-28312141,>3000nM
HCK,INCB18424,>3000nM
DCAMKL1,AG-013736,>3000nM
PDGFRB,GW-2580,>3000nM
WEE2,PD-173955,>3000nM
CDK2,MLN-518,>3000nM
CHEK2,ABT-869,>3000nM
DLK,MLN-8054,>3000nM
ITK,GDC-0941,>3000nM
"EGFR(L747-S752del, P753S)",GDC-0941,>3000nM
PIM3,MLN-120B,>3000nM
EIF2AK1,INCB18424,>3000nM
ABL1(Q252H)-phosphorylated,AB-1010,<3000nM
TAOK1,Vandetanib,>3000nM
YANK3,R547,>3000nM
ZAK,HKI-272,>3000nM
RAF1,SB-203580,>3000nM
AAK1,LY-317615,>3000nM
PIP5K1A,AST-487,>3000nM
TSSK1B,SB-203580,>3000nM
CDK3,Crizotinib,>3000nM
LRRK2,AZD-1152HQPA,>3000nM
TXK,KW-2449,<3000nM
p38-beta,Imatinib,>3000nM
ABL1(T315I)-phosphorylated,MLN-120B,>3000nM
TLK1,Lapatinib,>3000nM
CAMKK2,TG-101348,<3000nM
PRP4,PP-242,>3000nM
MRCKB,BIBW-2992,>3000nM
FYN,CP-690550,>3000nM
EPHA4,AZD-1152HQPA,>3000nM
PIK3CB,AG-013736,>3000nM
RIPK1,PTK-787,>3000nM
NEK4,AZD-2171,>3000nM
ULK1,PKC-412,>3000nM
ROS1,PTK-787,>3000nM
RSK2(Kin.Dom.1-N-terminal),GDC-0879,>3000nM
HIPK4,BIBW-2992,<3000nM
MAP4K4,CHIR-265/RAF-265,>3000nM
CAMK4,GW-2580,>3000nM
FES,AST-487,<3000nM
JAK3(JH1domain-catalytic),TAE-684,<3000nM
PDGFRB,AG-013736,<3000nM
ASK1,AZD-1152HQPA,>3000nM
MST2,TG-101348,<3000nM
PIK3CB,KW-2449,>3000nM
CLK1,Imatinib,>3000nM
PIK3CG,BMS-540215,>3000nM
WEE1,MLN-120B,>3000nM
ABL2,GSK-690693,>3000nM
GRK7,AT-7519,>3000nM
MUSK,R547,>3000nM
HUNK,ABT-869,>3000nM
MYO3B,Pazopanib,>3000nM
AXL,Nilotinib,>3000nM
PIP5K1A,AZD-1152HQPA,>3000nM
MET(Y1235D),CI-1033,<3000nM
"EGFR(L858R,T790M)",AZD-6244/ARRY-886,>3000nM
EGFR(G719S),Ki-20227,>3000nM
AKT3,A-674563,>3000nM
YES,Staurosporine,<3000nM
NEK6,SGX-523,>3000nM
PIK3CD,Ki-20227,>3000nM
TBK1,MLN-518,>3000nM
AURKC,AT-7519,>3000nM
PRKG2,Erlotinib,>3000nM
BMPR1B,Erlotinib,>3000nM
DYRK2,ABT-869,>3000nM
TAOK3,ABT-869,<3000nM
MAP4K3,AT-7519,>3000nM
STK33,PD-173955,<3000nM
PIK3CA(E545K),CEP-701,>3000nM
SYK,AZD-2171,>3000nM
STK16,HKI-272,>3000nM
LKB1,Crizotinib,>3000nM
ABL1(H396P)-nonphosphorylated,Pazopanib,<3000nM
MEK6,BI-2536,>3000nM
DCAMKL2,TAE-684,<3000nM
PIK3CA(E545A),Staurosporine,>3000nM
ACVR2A,AG-013736,>3000nM
MAP3K15,JNJ-28312141,>3000nM
INSR,AC220,>3000nM
EPHB1,AZD-1152HQPA,>3000nM
KIT(A829P),Lapatinib,>3000nM
DAPK1,CHIR-265/RAF-265,>3000nM
MLK1,Erlotinib,>3000nM
KIT(V559D),PTK-787,>3000nM
YANK2,R547,>3000nM
DLK,CP-690550,>3000nM
DAPK1,Staurosporine,<3000nM
TYK2(JH2domain-pseudokinase),Crizotinib,<3000nM
LRRK2(G2019S),PKC-412,<3000nM
ADCK4,AZD-2171,>3000nM
DYRK1A,BMS-540215,>3000nM
CDK11,Gefitinib,>3000nM
TEC,INCB18424,>3000nM
CLK2,LY-333531,<3000nM
GRK4,Erlotinib,>3000nM
NIM1,CEP-701,<3000nM
VRK2,GDC-0941,>3000nM
SBK1,Dasatinib,>3000nM
MKNK2,LY-317615,>3000nM
AKT2,BMS-345541,>3000nM
CSF1R,SB-203580,>3000nM
MST1,Dasatinib,>3000nM
ABL1(E255K)-phosphorylated,HKI-272,<3000nM
CAMK2D,TAE-684,<3000nM
TXK,Dasatinib,>3000nM
HPK1,AST-487,<3000nM
PHKG1,AZD-6244/ARRY-886,>3000nM
PIK4CB,BMS-540215,>3000nM
"EGFR(L747-E749del, A750P)",PKC-412,<3000nM
MST1,PP-242,<3000nM
EGFR(L861Q),PD-173955,<3000nM
SLK,AG-013736,<3000nM
YANK1,AST-487,<3000nM
LIMK2,ABT-869,>3000nM
DAPK1,Pazopanib,>3000nM
TLK1,CI-1033,>3000nM
MLK1,TAE-684,<3000nM
RPS6KA5(Kin.Dom.1-N-terminal),CI-1033,>3000nM
GRK4,GW-2580,>3000nM
PKNB(M.tuberculosis),ABT-869,>3000nM
CDKL2,GW-2580,>3000nM
CDK7,Nilotinib,>3000nM
PHKG1,Erlotinib,>3000nM
MEK4,Ki-20227,>3000nM
PDGFRB,CI-1033,<3000nM
WEE1,CP-690550,>3000nM
ABL1(Q252H)-nonphosphorylated,ABT-869,>3000nM
MKNK2,SB-203580,>3000nM
FGFR4,MLN-8054,>3000nM
PLK2,PHA-665752,>3000nM
PRKG1,SB-203580,>3000nM
BMX,GDC-0941,>3000nM
MAK,AG-013736,>3000nM
WEE2,GDC-0941,>3000nM
FLT3(D835Y),Lapatinib,>3000nM
YSK4,JNJ-28312141,<3000nM
PRKCQ,GDC-0941,>3000nM
EPHA5,AB-1010,>3000nM
MEK6,PLX-4720,>3000nM
p38-alpha,AG-013736,>3000nM
PRKD3,Flavopiridol,<3000nM
LKB1,GW-2580,>3000nM
TRKB,INCB18424,>3000nM
PIM1,GDC-0941,>3000nM
YANK2,LY-333531,>3000nM
BRSK1,Vandetanib,>3000nM
ABL1(Q252H)-phosphorylated,TAE-684,<3000nM
DCAMKL3,MLN-8054,>3000nM
CASK,PHA-665752,>3000nM
IRAK4,AZD-6244/ARRY-886,>3000nM
JNK1,AZD-6244/ARRY-886,>3000nM
MYLK4,PP-242,<3000nM
MAP3K2,BIRB-796,>3000nM
PIK3CA(E542K),Erlotinib,>3000nM
MEK3,Pazopanib,>3000nM
TEC,BIRB-796,>3000nM
MRCKA,ABT-869,>3000nM
MYLK4,BMS-540215,>3000nM
HIPK4,Vandetanib,<3000nM
RET(V804M),KW-2449,<3000nM
INSR,SGX-523,>3000nM
TLK1,Dasatinib,>3000nM
p38-beta,Pazopanib,>3000nM
PKNB(M.tuberculosis),CI-1033,>3000nM
CSK,BMS-540215,>3000nM
NEK3,AZD-1152HQPA,>3000nM
DRAK2,PHA-665752,>3000nM
ADCK4,R547,>3000nM
GRK7,GDC-0941,>3000nM
JNK1,Imatinib,>3000nM
CAMK2D,PHA-665752,>3000nM
ERK8,Gefitinib,>3000nM
YSK1,Erlotinib,>3000nM
CDK7,Imatinib,>3000nM
NEK9,CEP-701,<3000nM
CSNK1D,LY-317615,>3000nM
IKK-epsilon,AST-487,<3000nM
CDKL3,GDC-0941,>3000nM
MET(Y1235D),BMS-345541,>3000nM
FGFR4,LY-333531,>3000nM
FLT3(N841I),TG-101348,<3000nM
RPS6KA5(Kin.Dom.2-C-terminal),MLN-120B,>3000nM
PIP5K2C,BIBW-2992,>3000nM
TYK2(JH1domain-catalytic),Pazopanib,<3000nM
TIE1,GSK-690693,>3000nM
CSNK1A1,Staurosporine,<3000nM
TLK1,Gefitinib,>3000nM
LIMK2,R406,<3000nM
TAOK2,BI-2536,>3000nM
