Kinase,Compound,Predicted_Kd_Category
CLK2,Sunitinib,>300nM
CLK3,Sunitinib,>300nM
CLK4,Sunitinib,>300nM
CSF1R,Sunitinib,>300nM
CSK,Sunitinib,>300nM
CSNK1A1,Sunitinib,>300nM
CSNK1A1L,Sunitinib,>300nM
CSNK1D,Sunitinib,>300nM
CSNK1E,Sunitinib,>300nM
CSNK1G1,Sunitinib,>300nM
CSNK1G2,Sunitinib,>300nM
CSNK1G3,Sunitinib,>300nM
CSNK2A1,Sunitinib,>300nM
CSNK2A2,Sunitinib,>300nM
CTK,Sunitinib,>300nM
DAPK1,Sunitinib,>300nM
DAPK2,Sunitinib,>300nM
DAPK3,Sunitinib,>300nM
DCAMKL1,Sunitinib,>300nM
DCAMKL2,Sunitinib,>300nM
DCAMKL3,Sunitinib,>300nM
DDR1,Sunitinib,>300nM
DDR2,Sunitinib,>300nM
DLK,Sunitinib,>300nM
DMPK,Sunitinib,>300nM
DMPK2,Sunitinib,>300nM
DRAK1,Sunitinib,>300nM
DRAK2,Sunitinib,>300nM
DYRK1A,Sunitinib,<300nM
DYRK1B,Sunitinib,>300nM
DYRK2,Sunitinib,>300nM
EGFR,Sunitinib,>300nM
EGFR(E746-A750del),Sunitinib,>300nM
EGFR(G719C),Sunitinib,>300nM
EGFR(G719S),Sunitinib,>300nM
"EGFR(L747-E749del, A750P)",Sunitinib,>300nM
"EGFR(L747-S752del, P753S)",Sunitinib,>300nM
"EGFR(L747-T751del,Sins)",Sunitinib,>300nM
EGFR(L858R),Sunitinib,>300nM
"EGFR(L858R,T790M)",Sunitinib,>300nM
EGFR(L861Q),Sunitinib,>300nM
EGFR(S752-I759del),Sunitinib,>300nM
EGFR(T790M),Sunitinib,>300nM
EIF2AK1,Sunitinib,>300nM
EPHA1,Sunitinib,>300nM
EPHA2,Sunitinib,>300nM
EPHA3,Sunitinib,>300nM
EPHA4,Sunitinib,>300nM
EPHA5,Sunitinib,>300nM
EPHA6,Sunitinib,>300nM
EPHA7,Sunitinib,>300nM
EPHA8,Sunitinib,>300nM
EPHB1,Sunitinib,>300nM
EPHB2,Sunitinib,>300nM
EPHB3,Sunitinib,>300nM
EPHB4,Sunitinib,>300nM
EPHB6,Sunitinib,>300nM
ERBB2,Sunitinib,>300nM
ERBB3,Sunitinib,>300nM
ERBB4,Sunitinib,>300nM
ERK1,Sunitinib,>300nM
ERK2,Sunitinib,>300nM
ERK3,Sunitinib,>300nM
ERK4,Sunitinib,>300nM
ERK5,Sunitinib,>300nM
ERK8,Sunitinib,>300nM
ERN1,Sunitinib,>300nM
FAK,Sunitinib,>300nM
FER,Sunitinib,>300nM
FES,Sunitinib,>300nM
FGFR1,Sunitinib,>300nM
FGFR2,Sunitinib,>300nM
FGFR3,Sunitinib,>300nM
FGFR3(G697C),Sunitinib,>300nM
FGFR4,Sunitinib,>300nM
FGR,Sunitinib,>300nM
FLT1,Sunitinib,>300nM
FLT3,Sunitinib,>300nM
FLT3(D835H),Sunitinib,>300nM
FLT3(D835Y),Sunitinib,>300nM
FLT3(ITD),Sunitinib,<300nM
FLT3(K663Q),Sunitinib,<300nM
FLT3(N841I),Sunitinib,<300nM
FLT3(R834Q),Sunitinib,>300nM
FLT4,Sunitinib,>300nM
FRK,Sunitinib,>300nM
FYN,Sunitinib,>300nM
GAK,Sunitinib,<300nM
"GCN2(Kin.Dom.2,S808G)",Sunitinib,>300nM
GRK1,Sunitinib,>300nM
GRK4,Sunitinib,>300nM
GRK7,Sunitinib,>300nM
GSK3A,Sunitinib,>300nM
GSK3B,Sunitinib,>300nM
HCK,Sunitinib,>300nM
HIPK1,Sunitinib,>300nM
HIPK2,Sunitinib,>300nM
HIPK3,Sunitinib,<300nM
HIPK4,Sunitinib,>300nM
HPK1,Sunitinib,>300nM
HUNK,Sunitinib,>300nM
ICK,Sunitinib,>300nM
IGF1R,Sunitinib,>300nM
IKK-alpha,Sunitinib,>300nM
IKK-beta,Sunitinib,>300nM
IKK-epsilon,Sunitinib,>300nM
INSR,Sunitinib,>300nM
INSRR,Sunitinib,>300nM
IRAK1,Sunitinib,>300nM
IRAK3,Sunitinib,>300nM
IRAK4,Sunitinib,>300nM
ITK,Sunitinib,>300nM
JAK1(JH1domain-catalytic),Sunitinib,>300nM
JAK1(JH2domain-pseudokinase),Sunitinib,>300nM
JAK2(JH1domain-catalytic),Sunitinib,>300nM
JAK3(JH1domain-catalytic),Sunitinib,>300nM
JNK1,Sunitinib,>300nM
JNK2,Sunitinib,>300nM
JNK3,Sunitinib,>300nM
KIT,Sunitinib,>300nM
KIT(A829P),Sunitinib,>300nM
KIT(D816H),Sunitinib,>300nM
KIT(D816V),Sunitinib,>300nM
KIT(L576P),Sunitinib,>300nM
KIT(V559D),Sunitinib,>300nM
"KIT(V559D,T670I)",Sunitinib,>300nM
"KIT(V559D,V654A)",Sunitinib,>300nM
LATS1,Sunitinib,>300nM
LATS2,Sunitinib,>300nM
LCK,Sunitinib,>300nM
LIMK1,Sunitinib,>300nM
LIMK2,Sunitinib,>300nM
LKB1,Sunitinib,>300nM
LOK,Sunitinib,>300nM
LRRK2,Sunitinib,>300nM
LRRK2(G2019S),Sunitinib,>300nM
LTK,Sunitinib,>300nM
LYN,Sunitinib,>300nM
LZK,Sunitinib,>300nM
MAK,Sunitinib,>300nM
MAP3K1,Sunitinib,>300nM
MAP3K15,Sunitinib,>300nM
MAP3K2,Sunitinib,>300nM
MAP3K3,Sunitinib,>300nM
MAP3K4,Sunitinib,>300nM
MAP4K2,Sunitinib,>300nM
MAP4K3,Sunitinib,>300nM
MAP4K4,Sunitinib,>300nM
MAP4K5,Sunitinib,>300nM
MAPKAPK2,Sunitinib,>300nM
MAPKAPK5,Sunitinib,>300nM
MARK1,Sunitinib,>300nM
MARK2,Sunitinib,>300nM
MARK3,Sunitinib,>300nM
MARK4,Sunitinib,>300nM
MAST1,Sunitinib,>300nM
MEK1,Sunitinib,>300nM
MEK2,Sunitinib,>300nM
MEK3,Sunitinib,>300nM
MEK4,Sunitinib,>300nM
MEK5,Sunitinib,>300nM
MEK6,Sunitinib,>300nM
MELK,Sunitinib,>300nM
MERTK,Sunitinib,>300nM
MET,Sunitinib,>300nM
MET(M1250T),Sunitinib,>300nM
MET(Y1235D),Sunitinib,>300nM
MINK,Sunitinib,>300nM
MKK7,Sunitinib,>300nM
MKNK1,Sunitinib,>300nM
MKNK2,Sunitinib,>300nM
MLCK,Sunitinib,>300nM
MLK1,Sunitinib,>300nM
MLK2,Sunitinib,>300nM
MLK3,Sunitinib,>300nM
MRCKA,Sunitinib,>300nM
MRCKB,Sunitinib,>300nM
MST1,Sunitinib,>300nM
MST1R,Sunitinib,>300nM
MST2,Sunitinib,>300nM
MST3,Sunitinib,>300nM
MST4,Sunitinib,>300nM
MTOR,Sunitinib,>300nM
MUSK,Sunitinib,>300nM
MYLK,Sunitinib,>300nM
MYLK2,Sunitinib,>300nM
MYLK4,Sunitinib,>300nM
MYO3A,Sunitinib,>300nM
MYO3B,Sunitinib,>300nM
NDR1,Sunitinib,>300nM
NDR2,Sunitinib,>300nM
NEK1,Sunitinib,>300nM
NEK11,Sunitinib,>300nM
NEK2,Sunitinib,>300nM
NEK3,Sunitinib,>300nM
NEK4,Sunitinib,>300nM
NEK5,Sunitinib,>300nM
NEK6,Sunitinib,>300nM
NEK7,Sunitinib,>300nM
NEK9,Sunitinib,>300nM
NIM1,Sunitinib,>300nM
NLK,Sunitinib,>300nM
OSR1,Sunitinib,>300nM
p38-alpha,Sunitinib,>300nM
p38-beta,Sunitinib,>300nM
p38-delta,Sunitinib,>300nM
p38-gamma,Sunitinib,>300nM
PAK1,Sunitinib,>300nM
PAK2,Sunitinib,>300nM
PAK3,Sunitinib,>300nM
PAK4,Sunitinib,>300nM
PAK6,Sunitinib,>300nM
PAK7,Sunitinib,>300nM
PCTK1,Sunitinib,>300nM
PCTK2,Sunitinib,>300nM
PCTK3,Sunitinib,>300nM
PDGFRA,Sunitinib,>300nM
PDGFRB,Sunitinib,>300nM
PDPK1,Sunitinib,>300nM
PFCDPK1(P.falciparum),Sunitinib,>300nM
PFPK5(P.falciparum),Sunitinib,>300nM
PFTAIRE2,Sunitinib,>300nM
PFTK1,Sunitinib,>300nM
PHKG1,Sunitinib,>300nM
PHKG2,Sunitinib,>300nM
PIK3C2B,Sunitinib,>300nM
PIK3C2G,Sunitinib,>300nM
PIK3CA,Sunitinib,>300nM
PIK3CA(C420R),Sunitinib,>300nM
PIK3CA(E542K),Sunitinib,>300nM
PIK3CA(E545A),Sunitinib,>300nM
PIK3CA(E545K),Sunitinib,>300nM
PIK3CA(H1047L),Sunitinib,>300nM
PIK3CA(H1047Y),Sunitinib,>300nM
PIK3CA(I800L),Sunitinib,>300nM
PIK3CA(M1043I),Sunitinib,>300nM
PIK3CA(Q546K),Sunitinib,>300nM
PIK3CB,Sunitinib,>300nM
PIK3CD,Sunitinib,>300nM
PIK3CG,Sunitinib,>300nM
PIK4CB,Sunitinib,>300nM
PIM1,Sunitinib,>300nM
PIM2,Sunitinib,>300nM
PIM3,Sunitinib,>300nM
PIP5K1A,Sunitinib,>300nM
PIP5K1C,Sunitinib,>300nM
PIP5K2B,Sunitinib,>300nM
PIP5K2C,Sunitinib,>300nM
PKAC-alpha,Sunitinib,>300nM
PKAC-beta,Sunitinib,>300nM
PKMYT1,Sunitinib,>300nM
PKN1,Sunitinib,>300nM
PKN2,Sunitinib,>300nM
PKNB(M.tuberculosis),Sunitinib,>300nM
PLK1,Sunitinib,>300nM
PLK2,Sunitinib,>300nM
PLK3,Sunitinib,>300nM
PLK4,Sunitinib,>300nM
PRKCD,Sunitinib,>300nM
PRKCE,Sunitinib,>300nM
PRKCH,Sunitinib,>300nM
PRKCI,Sunitinib,>300nM
PRKCQ,Sunitinib,>300nM
PRKD1,Sunitinib,>300nM
PRKD2,Sunitinib,>300nM
PRKD3,Sunitinib,>300nM
PRKG1,Sunitinib,>300nM
PRKG2,Sunitinib,>300nM
PRKR,Sunitinib,>300nM
PRKX,Sunitinib,>300nM
PRP4,Sunitinib,>300nM
PYK2,Sunitinib,>300nM
QSK,Sunitinib,>300nM
RAF1,Sunitinib,>300nM
RET,Sunitinib,>300nM
RET(M918T),Sunitinib,>300nM
RET(V804L),Sunitinib,>300nM
RET(V804M),Sunitinib,>300nM
RIOK1,Sunitinib,>300nM
RIOK2,Sunitinib,>300nM
RIOK3,Sunitinib,>300nM
RIPK1,Sunitinib,>300nM
RIPK2,Sunitinib,>300nM
RIPK4,Sunitinib,>300nM
RIPK5,Sunitinib,>300nM
ROCK1,Sunitinib,>300nM
ROCK2,Sunitinib,>300nM
ROS1,Sunitinib,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),Sunitinib,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),Sunitinib,>300nM
RSK1(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RSK1(Kin.Dom.2-C-terminal),Sunitinib,>300nM
RSK2(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RSK3(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RSK3(Kin.Dom.2-C-terminal),Sunitinib,>300nM
RSK4(Kin.Dom.1-N-terminal),Sunitinib,>300nM
RSK4(Kin.Dom.2-C-terminal),Sunitinib,>300nM
S6K1,Sunitinib,>300nM
SBK1,Sunitinib,>300nM
SgK110,Sunitinib,>300nM
SGK3,Sunitinib,>300nM
SIK,Sunitinib,>300nM
SIK2,Sunitinib,>300nM
SLK,Sunitinib,>300nM
SNARK,Sunitinib,>300nM
SNRK,Sunitinib,>300nM
SRC,Sunitinib,>300nM
SRMS,Sunitinib,>300nM
SRPK1,Sunitinib,>300nM
SRPK2,Sunitinib,>300nM
SRPK3,Sunitinib,>300nM
STK16,Sunitinib,>300nM
STK33,Sunitinib,>300nM
STK35,Sunitinib,>300nM
STK36,Sunitinib,>300nM
STK39,Sunitinib,>300nM
SYK,Sunitinib,>300nM
TAK1,Sunitinib,>300nM
TAOK1,Sunitinib,>300nM
TAOK2,Sunitinib,>300nM
TAOK3,Sunitinib,>300nM
TBK1,Sunitinib,>300nM
TEC,Sunitinib,>300nM
TESK1,Sunitinib,>300nM
TGFBR1,Sunitinib,>300nM
TGFBR2,Sunitinib,>300nM
TIE1,Sunitinib,>300nM
TIE2,Sunitinib,>300nM
TLK1,Sunitinib,>300nM
TLK2,Sunitinib,>300nM
TNIK,Sunitinib,>300nM
TNK1,Sunitinib,>300nM
TNK2,Sunitinib,>300nM
TNNI3K,Sunitinib,>300nM
TRKA,Sunitinib,>300nM
TRKB,Sunitinib,>300nM
TRKC,Sunitinib,>300nM
TRPM6,Sunitinib,>300nM
TSSK1B,Sunitinib,>300nM
TTK,Sunitinib,>300nM
TXK,Sunitinib,>300nM
TYK2(JH1domain-catalytic),Sunitinib,>300nM
TYK2(JH2domain-pseudokinase),Sunitinib,>300nM
TYRO3,Sunitinib,>300nM
ULK1,Sunitinib,>300nM
ULK2,Sunitinib,>300nM
ULK3,Sunitinib,>300nM
VEGFR2,Sunitinib,>300nM
VRK2,Sunitinib,>300nM
WEE1,Sunitinib,>300nM
WEE2,Sunitinib,>300nM
YANK1,Sunitinib,>300nM
YANK2,Sunitinib,>300nM
YANK3,Sunitinib,>300nM
YES,Sunitinib,>300nM
YSK1,Sunitinib,>300nM
YSK4,Sunitinib,<300nM
ZAK,Sunitinib,>300nM
ZAP70,Sunitinib,>300nM
AAK1,TG-100-115,>300nM
ABL1(E255K)-phosphorylated,TG-100-115,<300nM
ABL1(F317I)-nonphosphorylated,TG-100-115,>300nM
ABL1(F317I)-phosphorylated,TG-100-115,>300nM
ABL1(F317L)-nonphosphorylated,TG-100-115,>300nM
ABL1(F317L)-phosphorylated,TG-100-115,>300nM
ABL1(H396P)-nonphosphorylated,TG-100-115,<300nM
ABL1(H396P)-phosphorylated,TG-100-115,<300nM
ABL1(M351T)-phosphorylated,TG-100-115,<300nM
ABL1(Q252H)-nonphosphorylated,TG-100-115,<300nM
ABL1(Q252H)-phosphorylated,TG-100-115,<300nM
ABL1(T315I)-nonphosphorylated,TG-100-115,<300nM
ABL1(T315I)-phosphorylated,TG-100-115,<300nM
ABL1(Y253F)-phosphorylated,TG-100-115,<300nM
ABL1-nonphosphorylated,TG-100-115,<300nM
ABL1-phosphorylated,TG-100-115,<300nM
ABL2,TG-100-115,<300nM
ACVR1,TG-100-115,>300nM
ACVR1B,TG-100-115,>300nM
ACVR2A,TG-100-115,>300nM
ACVR2B,TG-100-115,>300nM
ACVRL1,TG-100-115,>300nM
ADCK3,TG-100-115,>300nM
ADCK4,TG-100-115,>300nM
AKT1,TG-100-115,>300nM
AKT2,TG-100-115,>300nM
AKT3,TG-100-115,>300nM
ALK,TG-100-115,>300nM
AMPK-alpha1,TG-100-115,>300nM
AMPK-alpha2,TG-100-115,>300nM
ANKK1,TG-100-115,>300nM
ARK5,TG-100-115,>300nM
ASK1,TG-100-115,>300nM
ASK2,TG-100-115,>300nM
AURKA,TG-100-115,>300nM
AURKB,TG-100-115,<300nM
AURKC,TG-100-115,<300nM
AXL,TG-100-115,>300nM
BIKE,TG-100-115,<300nM
BLK,TG-100-115,<300nM
BMPR1A,TG-100-115,>300nM
BMPR1B,TG-100-115,>300nM
BMPR2,TG-100-115,>300nM
BMX,TG-100-115,>300nM
BRAF,TG-100-115,>300nM
BRAF(V600E),TG-100-115,>300nM
BRK,TG-100-115,>300nM
BRSK1,TG-100-115,>300nM
BRSK2,TG-100-115,>300nM
BTK,TG-100-115,>300nM
CAMK1,TG-100-115,>300nM
CAMK1D,TG-100-115,>300nM
CAMK1G,TG-100-115,>300nM
CAMK2A,TG-100-115,>300nM
CAMK2B,TG-100-115,>300nM
CAMK2D,TG-100-115,>300nM
CAMK2G,TG-100-115,>300nM
CAMK4,TG-100-115,>300nM
CAMKK1,TG-100-115,>300nM
CAMKK2,TG-100-115,>300nM
CASK,TG-100-115,>300nM
CDC2L1,TG-100-115,>300nM
CDC2L2,TG-100-115,>300nM
CDC2L5,TG-100-115,>300nM
CDK11,TG-100-115,>300nM
CDK2,TG-100-115,>300nM
CDK3,TG-100-115,>300nM
CDK4-cyclinD1,TG-100-115,>300nM
CDK4-cyclinD3,TG-100-115,>300nM
CDK5,TG-100-115,>300nM
CDK7,TG-100-115,>300nM
CDK8,TG-100-115,>300nM
CDK9,TG-100-115,>300nM
CDKL1,TG-100-115,>300nM
CDKL2,TG-100-115,>300nM
CDKL3,TG-100-115,>300nM
CDKL5,TG-100-115,>300nM
CHEK1,TG-100-115,>300nM
CHEK2,TG-100-115,>300nM
CIT,TG-100-115,>300nM
CLK1,TG-100-115,>300nM
CLK2,TG-100-115,>300nM
CLK3,TG-100-115,>300nM
CLK4,TG-100-115,>300nM
CSF1R,TG-100-115,<300nM
CSK,TG-100-115,>300nM
CSNK1A1,TG-100-115,>300nM
CSNK1A1L,TG-100-115,>300nM
CSNK1D,TG-100-115,>300nM
CSNK1E,TG-100-115,>300nM
CSNK1G1,TG-100-115,>300nM
CSNK1G2,TG-100-115,>300nM
CSNK1G3,TG-100-115,>300nM
CSNK2A1,TG-100-115,>300nM
CSNK2A2,TG-100-115,>300nM
CTK,TG-100-115,>300nM
DAPK1,TG-100-115,>300nM
DAPK2,TG-100-115,>300nM
DAPK3,TG-100-115,>300nM
DCAMKL1,TG-100-115,>300nM
DCAMKL2,TG-100-115,>300nM
DCAMKL3,TG-100-115,>300nM
DDR1,TG-100-115,<300nM
DDR2,TG-100-115,<300nM
DLK,TG-100-115,>300nM
DMPK,TG-100-115,>300nM
DMPK2,TG-100-115,>300nM
DRAK1,TG-100-115,>300nM
DRAK2,TG-100-115,>300nM
DYRK1A,TG-100-115,>300nM
DYRK1B,TG-100-115,>300nM
DYRK2,TG-100-115,>300nM
EGFR,TG-100-115,>300nM
EGFR(E746-A750del),TG-100-115,>300nM
EGFR(G719C),TG-100-115,>300nM
EGFR(G719S),TG-100-115,>300nM
"EGFR(L747-E749del, A750P)",TG-100-115,>300nM
"EGFR(L747-S752del, P753S)",TG-100-115,>300nM
"EGFR(L747-T751del,Sins)",TG-100-115,>300nM
EGFR(L858R),TG-100-115,>300nM
"EGFR(L858R,T790M)",TG-100-115,>300nM
EGFR(L861Q),TG-100-115,>300nM
EGFR(S752-I759del),TG-100-115,>300nM
EGFR(T790M),TG-100-115,>300nM
EIF2AK1,TG-100-115,>300nM
EPHA1,TG-100-115,>300nM
EPHA2,TG-100-115,>300nM
EPHA3,TG-100-115,>300nM
EPHA4,TG-100-115,>300nM
EPHA5,TG-100-115,>300nM
EPHA6,TG-100-115,<300nM
EPHA7,TG-100-115,>300nM
EPHA8,TG-100-115,>300nM
EPHB1,TG-100-115,>300nM
EPHB2,TG-100-115,>300nM
EPHB3,TG-100-115,>300nM
EPHB4,TG-100-115,>300nM
EPHB6,TG-100-115,<300nM
ERBB2,TG-100-115,>300nM
ERBB3,TG-100-115,>300nM
ERBB4,TG-100-115,>300nM
ERK1,TG-100-115,>300nM
ERK2,TG-100-115,>300nM
ERK3,TG-100-115,>300nM
ERK4,TG-100-115,>300nM
ERK5,TG-100-115,>300nM
ERK8,TG-100-115,>300nM
ERN1,TG-100-115,>300nM
FAK,TG-100-115,>300nM
FER,TG-100-115,>300nM
FES,TG-100-115,>300nM
FGFR1,TG-100-115,>300nM
FGFR2,TG-100-115,>300nM
FGFR3,TG-100-115,>300nM
FGFR3(G697C),TG-100-115,>300nM
FGFR4,TG-100-115,>300nM
FGR,TG-100-115,<300nM
FLT1,TG-100-115,<300nM
FLT3,TG-100-115,<300nM
FLT3(D835H),TG-100-115,<300nM
FLT3(D835Y),TG-100-115,<300nM
FLT3(ITD),TG-100-115,<300nM
FLT3(K663Q),TG-100-115,<300nM
FLT3(N841I),TG-100-115,<300nM
FLT3(R834Q),TG-100-115,<300nM
FLT4,TG-100-115,<300nM
FRK,TG-100-115,>300nM
FYN,TG-100-115,>300nM
GAK,TG-100-115,<300nM
"GCN2(Kin.Dom.2,S808G)",TG-100-115,>300nM
GRK1,TG-100-115,>300nM
GRK4,TG-100-115,>300nM
GRK7,TG-100-115,>300nM
GSK3A,TG-100-115,>300nM
GSK3B,TG-100-115,>300nM
HCK,TG-100-115,>300nM
HIPK1,TG-100-115,>300nM
HIPK2,TG-100-115,>300nM
HIPK3,TG-100-115,>300nM
HIPK4,TG-100-115,>300nM
HPK1,TG-100-115,>300nM
HUNK,TG-100-115,>300nM
ICK,TG-100-115,>300nM
IGF1R,TG-100-115,>300nM
IKK-alpha,TG-100-115,>300nM
IKK-beta,TG-100-115,>300nM
IKK-epsilon,TG-100-115,>300nM
INSR,TG-100-115,>300nM
INSRR,TG-100-115,>300nM
IRAK1,TG-100-115,<300nM
IRAK3,TG-100-115,>300nM
IRAK4,TG-100-115,>300nM
ITK,TG-100-115,>300nM
JAK1(JH1domain-catalytic),TG-100-115,>300nM
JAK1(JH2domain-pseudokinase),TG-100-115,>300nM
JAK2(JH1domain-catalytic),TG-100-115,<300nM
JAK3(JH1domain-catalytic),TG-100-115,<300nM
JNK1,TG-100-115,>300nM
JNK2,TG-100-115,>300nM
JNK3,TG-100-115,>300nM
KIT,TG-100-115,<300nM
KIT(A829P),TG-100-115,<300nM
KIT(D816H),TG-100-115,<300nM
KIT(D816V),TG-100-115,<300nM
KIT(L576P),TG-100-115,<300nM
KIT(V559D),TG-100-115,<300nM
"KIT(V559D,T670I)",TG-100-115,<300nM
"KIT(V559D,V654A)",TG-100-115,<300nM
LATS1,TG-100-115,>300nM
LATS2,TG-100-115,>300nM
LCK,TG-100-115,<300nM
LIMK1,TG-100-115,>300nM
LIMK2,TG-100-115,>300nM
LKB1,TG-100-115,>300nM
LOK,TG-100-115,<300nM
LRRK2,TG-100-115,>300nM
LRRK2(G2019S),TG-100-115,>300nM
LTK,TG-100-115,>300nM
LYN,TG-100-115,<300nM
LZK,TG-100-115,>300nM
MAK,TG-100-115,>300nM
MAP3K1,TG-100-115,>300nM
MAP3K15,TG-100-115,>300nM
MAP3K2,TG-100-115,>300nM
MAP3K3,TG-100-115,>300nM
MAP3K4,TG-100-115,>300nM
MAP4K2,TG-100-115,<300nM
MAP4K3,TG-100-115,>300nM
MAP4K4,TG-100-115,<300nM
MAP4K5,TG-100-115,>300nM
MAPKAPK2,TG-100-115,>300nM
MAPKAPK5,TG-100-115,>300nM
MARK1,TG-100-115,>300nM
MARK2,TG-100-115,>300nM
MARK3,TG-100-115,>300nM
MARK4,TG-100-115,>300nM
MAST1,TG-100-115,>300nM
MEK1,TG-100-115,>300nM
MEK2,TG-100-115,>300nM
MEK3,TG-100-115,>300nM
MEK4,TG-100-115,>300nM
MEK5,TG-100-115,<300nM
MEK6,TG-100-115,>300nM
MELK,TG-100-115,>300nM
MERTK,TG-100-115,>300nM
MET,TG-100-115,>300nM
MET(M1250T),TG-100-115,>300nM
MET(Y1235D),TG-100-115,>300nM
MINK,TG-100-115,>300nM
MKK7,TG-100-115,>300nM
MKNK1,TG-100-115,>300nM
MKNK2,TG-100-115,>300nM
MLCK,TG-100-115,>300nM
MLK1,TG-100-115,>300nM
MLK2,TG-100-115,>300nM
MLK3,TG-100-115,>300nM
MRCKA,TG-100-115,>300nM
MRCKB,TG-100-115,>300nM
MST1,TG-100-115,>300nM
MST1R,TG-100-115,>300nM
MST2,TG-100-115,>300nM
MST3,TG-100-115,>300nM
MST4,TG-100-115,>300nM
MTOR,TG-100-115,>300nM
MUSK,TG-100-115,>300nM
MYLK,TG-100-115,>300nM
MYLK2,TG-100-115,>300nM
MYLK4,TG-100-115,>300nM
MYO3A,TG-100-115,>300nM
MYO3B,TG-100-115,>300nM
NDR1,TG-100-115,>300nM
NDR2,TG-100-115,>300nM
NEK1,TG-100-115,>300nM
NEK11,TG-100-115,>300nM
NEK2,TG-100-115,>300nM
NEK3,TG-100-115,>300nM
NEK4,TG-100-115,>300nM
NEK5,TG-100-115,>300nM
NEK6,TG-100-115,>300nM
NEK7,TG-100-115,>300nM
NEK9,TG-100-115,>300nM
NIM1,TG-100-115,>300nM
NLK,TG-100-115,>300nM
OSR1,TG-100-115,>300nM
p38-alpha,TG-100-115,>300nM
p38-beta,TG-100-115,>300nM
p38-delta,TG-100-115,>300nM
p38-gamma,TG-100-115,>300nM
PAK1,TG-100-115,>300nM
PAK2,TG-100-115,>300nM
PAK3,TG-100-115,>300nM
PAK4,TG-100-115,>300nM
PAK6,TG-100-115,>300nM
PAK7,TG-100-115,>300nM
PCTK1,TG-100-115,>300nM
PCTK2,TG-100-115,>300nM
PCTK3,TG-100-115,>300nM
PDGFRA,TG-100-115,<300nM
PDGFRB,TG-100-115,<300nM
PDPK1,TG-100-115,>300nM
PFCDPK1(P.falciparum),TG-100-115,>300nM
PFPK5(P.falciparum),TG-100-115,>300nM
PFTAIRE2,TG-100-115,>300nM
PFTK1,TG-100-115,>300nM
PHKG1,TG-100-115,>300nM
PHKG2,TG-100-115,>300nM
PIK3C2B,TG-100-115,>300nM
PIK3C2G,TG-100-115,>300nM
PIK3CA,TG-100-115,>300nM
PIK3CA(C420R),TG-100-115,>300nM
PIK3CA(E542K),TG-100-115,>300nM
PIK3CA(E545A),TG-100-115,>300nM
PIK3CA(E545K),TG-100-115,>300nM
PIK3CA(H1047L),TG-100-115,>300nM
PIK3CA(H1047Y),TG-100-115,>300nM
PIK3CA(I800L),TG-100-115,>300nM
PIK3CA(M1043I),TG-100-115,>300nM
PIK3CA(Q546K),TG-100-115,>300nM
PIK3CB,TG-100-115,>300nM
PIK3CD,TG-100-115,>300nM
PIK3CG,TG-100-115,>300nM
PIK4CB,TG-100-115,>300nM
PIM1,TG-100-115,>300nM
PIM2,TG-100-115,>300nM
PIM3,TG-100-115,>300nM
PIP5K1A,TG-100-115,>300nM
PIP5K1C,TG-100-115,>300nM
PIP5K2B,TG-100-115,>300nM
PIP5K2C,TG-100-115,>300nM
PKAC-alpha,TG-100-115,>300nM
PKAC-beta,TG-100-115,>300nM
PKMYT1,TG-100-115,>300nM
PKN1,TG-100-115,>300nM
PKN2,TG-100-115,>300nM
PKNB(M.tuberculosis),TG-100-115,>300nM
PLK1,TG-100-115,>300nM
PLK2,TG-100-115,>300nM
PLK3,TG-100-115,>300nM
PLK4,TG-100-115,<300nM
PRKCD,TG-100-115,>300nM
PRKCE,TG-100-115,>300nM
PRKCH,TG-100-115,>300nM
PRKCI,TG-100-115,>300nM
PRKCQ,TG-100-115,>300nM
PRKD1,TG-100-115,>300nM
PRKD2,TG-100-115,>300nM
PRKD3,TG-100-115,>300nM
PRKG1,TG-100-115,>300nM
PRKG2,TG-100-115,>300nM
PRKR,TG-100-115,>300nM
PRKX,TG-100-115,>300nM
PRP4,TG-100-115,>300nM
PYK2,TG-100-115,>300nM
QSK,TG-100-115,>300nM
RAF1,TG-100-115,>300nM
RET,TG-100-115,<300nM
RET(M918T),TG-100-115,<300nM
RET(V804L),TG-100-115,<300nM
RET(V804M),TG-100-115,<300nM
RIOK1,TG-100-115,>300nM
RIOK2,TG-100-115,>300nM
RIOK3,TG-100-115,>300nM
RIPK1,TG-100-115,>300nM
RIPK2,TG-100-115,<300nM
RIPK4,TG-100-115,>300nM
RIPK5,TG-100-115,>300nM
ROCK1,TG-100-115,>300nM
ROCK2,TG-100-115,>300nM
ROS1,TG-100-115,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),TG-100-115,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),TG-100-115,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),TG-100-115,>300nM
