Kinase,Compound,Predicted_Kd_Category
PRKCQ,SU-14813,>3000nM
PRKD1,SU-14813,>3000nM
PRKD2,SU-14813,>3000nM
PRKD3,SU-14813,>3000nM
PRKG1,SU-14813,>3000nM
PRKG2,SU-14813,>3000nM
PRKR,SU-14813,>3000nM
PRKX,SU-14813,>3000nM
PRP4,SU-14813,>3000nM
PYK2,SU-14813,<3000nM
QSK,SU-14813,>3000nM
RAF1,SU-14813,>3000nM
RET,SU-14813,<3000nM
RET(M918T),SU-14813,<3000nM
RET(V804L),SU-14813,<3000nM
RET(V804M),SU-14813,<3000nM
RIOK1,SU-14813,<3000nM
RIOK2,SU-14813,<3000nM
RIOK3,SU-14813,>3000nM
RIPK1,SU-14813,>3000nM
RIPK2,SU-14813,<3000nM
RIPK4,SU-14813,>3000nM
RIPK5,SU-14813,>3000nM
ROCK1,SU-14813,>3000nM
ROCK2,SU-14813,>3000nM
ROS1,SU-14813,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),SU-14813,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),SU-14813,>3000nM
RSK1(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RSK1(Kin.Dom.2-C-terminal),SU-14813,>3000nM
RSK2(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RSK3(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RSK3(Kin.Dom.2-C-terminal),SU-14813,>3000nM
RSK4(Kin.Dom.1-N-terminal),SU-14813,>3000nM
RSK4(Kin.Dom.2-C-terminal),SU-14813,>3000nM
S6K1,SU-14813,>3000nM
SBK1,SU-14813,>3000nM
SgK110,SU-14813,>3000nM
SGK3,SU-14813,>3000nM
SIK,SU-14813,>3000nM
SIK2,SU-14813,>3000nM
SLK,SU-14813,<3000nM
SNARK,SU-14813,<3000nM
SNRK,SU-14813,>3000nM
SRC,SU-14813,<3000nM
SRMS,SU-14813,>3000nM
SRPK1,SU-14813,>3000nM
SRPK2,SU-14813,>3000nM
SRPK3,SU-14813,>3000nM
STK16,SU-14813,>3000nM
STK33,SU-14813,<3000nM
STK35,SU-14813,>3000nM
STK36,SU-14813,>3000nM
STK39,SU-14813,>3000nM
SYK,SU-14813,>3000nM
TAK1,SU-14813,<3000nM
TAOK1,SU-14813,<3000nM
TAOK2,SU-14813,>3000nM
TAOK3,SU-14813,<3000nM
TBK1,SU-14813,>3000nM
TEC,SU-14813,>3000nM
TESK1,SU-14813,>3000nM
TGFBR1,SU-14813,>3000nM
TGFBR2,SU-14813,>3000nM
TIE1,SU-14813,<3000nM
TIE2,SU-14813,<3000nM
TLK1,SU-14813,>3000nM
TLK2,SU-14813,>3000nM
TNIK,SU-14813,<3000nM
TNK1,SU-14813,>3000nM
TNK2,SU-14813,>3000nM
TNNI3K,SU-14813,>3000nM
TRKA,SU-14813,<3000nM
TRKB,SU-14813,<3000nM
TRKC,SU-14813,<3000nM
TRPM6,SU-14813,>3000nM
TSSK1B,SU-14813,>3000nM
TTK,SU-14813,>3000nM
TXK,SU-14813,>3000nM
TYK2(JH1domain-catalytic),SU-14813,>3000nM
TYK2(JH2domain-pseudokinase),SU-14813,<3000nM
TYRO3,SU-14813,>3000nM
ULK1,SU-14813,>3000nM
ULK2,SU-14813,>3000nM
ULK3,SU-14813,>3000nM
VEGFR2,SU-14813,<3000nM
VRK2,SU-14813,>3000nM
WEE1,SU-14813,>3000nM
WEE2,SU-14813,>3000nM
YANK1,SU-14813,>3000nM
YANK2,SU-14813,>3000nM
YANK3,SU-14813,>3000nM
YES,SU-14813,<3000nM
YSK1,SU-14813,>3000nM
YSK4,SU-14813,<3000nM
ZAK,SU-14813,<3000nM
ZAP70,SU-14813,>3000nM
AAK1,Sunitinib,>3000nM
ABL1(E255K)-phosphorylated,Sunitinib,>3000nM
ABL1(F317I)-nonphosphorylated,Sunitinib,>3000nM
ABL1(F317I)-phosphorylated,Sunitinib,>3000nM
ABL1(F317L)-nonphosphorylated,Sunitinib,>3000nM
ABL1(F317L)-phosphorylated,Sunitinib,>3000nM
ABL1(H396P)-nonphosphorylated,Sunitinib,>3000nM
ABL1(H396P)-phosphorylated,Sunitinib,>3000nM
ABL1(M351T)-phosphorylated,Sunitinib,>3000nM
ABL1(Q252H)-nonphosphorylated,Sunitinib,>3000nM
ABL1(Q252H)-phosphorylated,Sunitinib,>3000nM
ABL1(T315I)-nonphosphorylated,Sunitinib,>3000nM
ABL1(T315I)-phosphorylated,Sunitinib,>3000nM
ABL1(Y253F)-phosphorylated,Sunitinib,>3000nM
ABL1-nonphosphorylated,Sunitinib,>3000nM
ABL1-phosphorylated,Sunitinib,>3000nM
ABL2,Sunitinib,>3000nM
ACVR1,Sunitinib,>3000nM
ACVR1B,Sunitinib,>3000nM
ACVR2A,Sunitinib,>3000nM
ACVR2B,Sunitinib,>3000nM
ACVRL1,Sunitinib,>3000nM
ADCK3,Sunitinib,>3000nM
ADCK4,Sunitinib,>3000nM
AKT1,Sunitinib,>3000nM
AKT2,Sunitinib,>3000nM
AKT3,Sunitinib,>3000nM
ALK,Sunitinib,<3000nM
AMPK-alpha1,Sunitinib,>3000nM
AMPK-alpha2,Sunitinib,>3000nM
ANKK1,Sunitinib,>3000nM
ARK5,Sunitinib,>3000nM
ASK1,Sunitinib,>3000nM
ASK2,Sunitinib,>3000nM
AURKA,Sunitinib,>3000nM
AURKB,Sunitinib,>3000nM
AURKC,Sunitinib,<3000nM
AXL,Sunitinib,<3000nM
BIKE,Sunitinib,>3000nM
BLK,Sunitinib,>3000nM
BMPR1A,Sunitinib,>3000nM
BMPR1B,Sunitinib,>3000nM
BMPR2,Sunitinib,>3000nM
BMX,Sunitinib,>3000nM
BRAF,Sunitinib,>3000nM
BRAF(V600E),Sunitinib,>3000nM
BRK,Sunitinib,>3000nM
BRSK1,Sunitinib,>3000nM
BRSK2,Sunitinib,>3000nM
BTK,Sunitinib,>3000nM
CAMK1,Sunitinib,>3000nM
CAMK1D,Sunitinib,>3000nM
CAMK1G,Sunitinib,>3000nM
CAMK2A,Sunitinib,>3000nM
CAMK2B,Sunitinib,>3000nM
CAMK2D,Sunitinib,>3000nM
CAMK2G,Sunitinib,>3000nM
CAMK4,Sunitinib,>3000nM
CAMKK1,Sunitinib,>3000nM
CAMKK2,Sunitinib,>3000nM
CASK,Sunitinib,>3000nM
CDC2L1,Sunitinib,>3000nM
CDC2L2,Sunitinib,>3000nM
CDC2L5,Sunitinib,>3000nM
CDK11,Sunitinib,>3000nM
CDK2,Sunitinib,>3000nM
CDK3,Sunitinib,>3000nM
CDK4-cyclinD1,Sunitinib,>3000nM
CDK4-cyclinD3,Sunitinib,>3000nM
CDK5,Sunitinib,>3000nM
CDK7,Sunitinib,>3000nM
CDK8,Sunitinib,>3000nM
CDK9,Sunitinib,>3000nM
CDKL1,Sunitinib,>3000nM
CDKL2,Sunitinib,>3000nM
CDKL3,Sunitinib,>3000nM
CDKL5,Sunitinib,>3000nM
CHEK1,Sunitinib,>3000nM
CHEK2,Sunitinib,>3000nM
CIT,Sunitinib,>3000nM
CLK1,Sunitinib,<3000nM
CLK2,Sunitinib,<3000nM
CLK3,Sunitinib,>3000nM
CLK4,Sunitinib,<3000nM
CSF1R,Sunitinib,<3000nM
CSK,Sunitinib,>3000nM
CSNK1A1,Sunitinib,>3000nM
CSNK1A1L,Sunitinib,>3000nM
CSNK1D,Sunitinib,>3000nM
CSNK1E,Sunitinib,>3000nM
CSNK1G1,Sunitinib,>3000nM
CSNK1G2,Sunitinib,>3000nM
CSNK1G3,Sunitinib,>3000nM
CSNK2A1,Sunitinib,>3000nM
CSNK2A2,Sunitinib,>3000nM
CTK,Sunitinib,>3000nM
DAPK1,Sunitinib,>3000nM
DAPK2,Sunitinib,>3000nM
DAPK3,Sunitinib,>3000nM
DCAMKL1,Sunitinib,>3000nM
DCAMKL2,Sunitinib,>3000nM
DCAMKL3,Sunitinib,>3000nM
DDR1,Sunitinib,<3000nM
DDR2,Sunitinib,>3000nM
DLK,Sunitinib,>3000nM
DMPK,Sunitinib,>3000nM
DMPK2,Sunitinib,>3000nM
DRAK1,Sunitinib,>3000nM
DRAK2,Sunitinib,>3000nM
DYRK1A,Sunitinib,<3000nM
DYRK1B,Sunitinib,>3000nM
DYRK2,Sunitinib,>3000nM
EGFR,Sunitinib,>3000nM
EGFR(E746-A750del),Sunitinib,>3000nM
EGFR(G719C),Sunitinib,>3000nM
EGFR(G719S),Sunitinib,>3000nM
"EGFR(L747-E749del, A750P)",Sunitinib,>3000nM
"EGFR(L747-S752del, P753S)",Sunitinib,>3000nM
"EGFR(L747-T751del,Sins)",Sunitinib,>3000nM
EGFR(L858R),Sunitinib,>3000nM
"EGFR(L858R,T790M)",Sunitinib,>3000nM
EGFR(L861Q),Sunitinib,>3000nM
EGFR(S752-I759del),Sunitinib,>3000nM
EGFR(T790M),Sunitinib,>3000nM
EIF2AK1,Sunitinib,>3000nM
EPHA1,Sunitinib,>3000nM
EPHA2,Sunitinib,>3000nM
EPHA3,Sunitinib,>3000nM
EPHA4,Sunitinib,>3000nM
EPHA5,Sunitinib,>3000nM
EPHA6,Sunitinib,>3000nM
EPHA7,Sunitinib,>3000nM
EPHA8,Sunitinib,>3000nM
EPHB1,Sunitinib,>3000nM
EPHB2,Sunitinib,>3000nM
EPHB3,Sunitinib,>3000nM
EPHB4,Sunitinib,>3000nM
EPHB6,Sunitinib,<3000nM
ERBB2,Sunitinib,>3000nM
ERBB3,Sunitinib,>3000nM
ERBB4,Sunitinib,>3000nM
ERK1,Sunitinib,>3000nM
ERK2,Sunitinib,>3000nM
ERK3,Sunitinib,>3000nM
ERK4,Sunitinib,>3000nM
ERK5,Sunitinib,>3000nM
ERK8,Sunitinib,>3000nM
ERN1,Sunitinib,>3000nM
FAK,Sunitinib,>3000nM
FER,Sunitinib,>3000nM
FES,Sunitinib,>3000nM
FGFR1,Sunitinib,>3000nM
FGFR2,Sunitinib,>3000nM
FGFR3,Sunitinib,>3000nM
FGFR3(G697C),Sunitinib,>3000nM
FGFR4,Sunitinib,>3000nM
FGR,Sunitinib,>3000nM
FLT1,Sunitinib,>3000nM
FLT3,Sunitinib,<3000nM
FLT3(D835H),Sunitinib,<3000nM
FLT3(D835Y),Sunitinib,<3000nM
FLT3(ITD),Sunitinib,<3000nM
FLT3(K663Q),Sunitinib,<3000nM
FLT3(N841I),Sunitinib,<3000nM
FLT3(R834Q),Sunitinib,>3000nM
FLT4,Sunitinib,>3000nM
FRK,Sunitinib,>3000nM
FYN,Sunitinib,>3000nM
GAK,Sunitinib,<3000nM
"GCN2(Kin.Dom.2,S808G)",Sunitinib,>3000nM
GRK1,Sunitinib,>3000nM
GRK4,Sunitinib,>3000nM
GRK7,Sunitinib,>3000nM
GSK3A,Sunitinib,>3000nM
GSK3B,Sunitinib,>3000nM
HCK,Sunitinib,>3000nM
HIPK1,Sunitinib,>3000nM
HIPK2,Sunitinib,<3000nM
HIPK3,Sunitinib,<3000nM
HIPK4,Sunitinib,<3000nM
HPK1,Sunitinib,>3000nM
HUNK,Sunitinib,>3000nM
ICK,Sunitinib,>3000nM
IGF1R,Sunitinib,>3000nM
IKK-alpha,Sunitinib,>3000nM
IKK-beta,Sunitinib,>3000nM
IKK-epsilon,Sunitinib,>3000nM
INSR,Sunitinib,>3000nM
INSRR,Sunitinib,>3000nM
IRAK1,Sunitinib,>3000nM
IRAK3,Sunitinib,>3000nM
IRAK4,Sunitinib,>3000nM
ITK,Sunitinib,>3000nM
JAK1(JH1domain-catalytic),Sunitinib,>3000nM
JAK1(JH2domain-pseudokinase),Sunitinib,>3000nM
JAK2(JH1domain-catalytic),Sunitinib,>3000nM
JAK3(JH1domain-catalytic),Sunitinib,>3000nM
JNK1,Sunitinib,>3000nM
JNK2,Sunitinib,>3000nM
JNK3,Sunitinib,>3000nM
KIT,Sunitinib,>3000nM
KIT(A829P),Sunitinib,>3000nM
KIT(D816H),Sunitinib,>3000nM
KIT(D816V),Sunitinib,>3000nM
KIT(L576P),Sunitinib,>3000nM
KIT(V559D),Sunitinib,>3000nM
"KIT(V559D,T670I)",Sunitinib,>3000nM
"KIT(V559D,V654A)",Sunitinib,>3000nM
LATS1,Sunitinib,>3000nM
LATS2,Sunitinib,>3000nM
LCK,Sunitinib,>3000nM
LIMK1,Sunitinib,>3000nM
LIMK2,Sunitinib,>3000nM
LKB1,Sunitinib,>3000nM
LOK,Sunitinib,<3000nM
LRRK2,Sunitinib,>3000nM
LRRK2(G2019S),Sunitinib,>3000nM
LTK,Sunitinib,>3000nM
LYN,Sunitinib,>3000nM
LZK,Sunitinib,>3000nM
MAK,Sunitinib,>3000nM
MAP3K1,Sunitinib,>3000nM
MAP3K15,Sunitinib,>3000nM
MAP3K2,Sunitinib,>3000nM
MAP3K3,Sunitinib,>3000nM
MAP3K4,Sunitinib,>3000nM
MAP4K2,Sunitinib,>3000nM
MAP4K3,Sunitinib,>3000nM
MAP4K4,Sunitinib,>3000nM
MAP4K5,Sunitinib,>3000nM
MAPKAPK2,Sunitinib,>3000nM
MAPKAPK5,Sunitinib,>3000nM
MARK1,Sunitinib,>3000nM
MARK2,Sunitinib,>3000nM
MARK3,Sunitinib,>3000nM
MARK4,Sunitinib,>3000nM
MAST1,Sunitinib,>3000nM
MEK1,Sunitinib,>3000nM
MEK2,Sunitinib,>3000nM
MEK3,Sunitinib,>3000nM
MEK4,Sunitinib,>3000nM
MEK5,Sunitinib,<3000nM
MEK6,Sunitinib,>3000nM
MELK,Sunitinib,>3000nM
MERTK,Sunitinib,>3000nM
MET,Sunitinib,>3000nM
MET(M1250T),Sunitinib,>3000nM
MET(Y1235D),Sunitinib,>3000nM
MINK,Sunitinib,<3000nM
MKK7,Sunitinib,>3000nM
MKNK1,Sunitinib,>3000nM
MKNK2,Sunitinib,>3000nM
MLCK,Sunitinib,>3000nM
MLK1,Sunitinib,>3000nM
MLK2,Sunitinib,>3000nM
MLK3,Sunitinib,>3000nM
MRCKA,Sunitinib,>3000nM
MRCKB,Sunitinib,>3000nM
MST1,Sunitinib,>3000nM
MST1R,Sunitinib,>3000nM
MST2,Sunitinib,>3000nM
MST3,Sunitinib,>3000nM
MST4,Sunitinib,>3000nM
MTOR,Sunitinib,>3000nM
MUSK,Sunitinib,>3000nM
MYLK,Sunitinib,>3000nM
MYLK2,Sunitinib,>3000nM
MYLK4,Sunitinib,>3000nM
MYO3A,Sunitinib,>3000nM
MYO3B,Sunitinib,>3000nM
NDR1,Sunitinib,>3000nM
NDR2,Sunitinib,>3000nM
NEK1,Sunitinib,>3000nM
NEK11,Sunitinib,>3000nM
NEK2,Sunitinib,>3000nM
NEK3,Sunitinib,>3000nM
NEK4,Sunitinib,>3000nM
NEK5,Sunitinib,>3000nM
NEK6,Sunitinib,>3000nM
NEK7,Sunitinib,>3000nM
NEK9,Sunitinib,>3000nM
NIM1,Sunitinib,>3000nM
NLK,Sunitinib,>3000nM
OSR1,Sunitinib,>3000nM
p38-alpha,Sunitinib,>3000nM
p38-beta,Sunitinib,>3000nM
p38-delta,Sunitinib,>3000nM
p38-gamma,Sunitinib,>3000nM
PAK1,Sunitinib,>3000nM
PAK2,Sunitinib,>3000nM
PAK3,Sunitinib,>3000nM
PAK4,Sunitinib,>3000nM
PAK6,Sunitinib,>3000nM
PAK7,Sunitinib,>3000nM
PCTK1,Sunitinib,>3000nM
PCTK2,Sunitinib,>3000nM
PCTK3,Sunitinib,>3000nM
PDGFRA,Sunitinib,>3000nM
PDGFRB,Sunitinib,<3000nM
PDPK1,Sunitinib,>3000nM
PFCDPK1(P.falciparum),Sunitinib,>3000nM
PFPK5(P.falciparum),Sunitinib,>3000nM
PFTAIRE2,Sunitinib,>3000nM
PFTK1,Sunitinib,>3000nM
PHKG1,Sunitinib,>3000nM
PHKG2,Sunitinib,<3000nM
PIK3C2B,Sunitinib,>3000nM
PIK3C2G,Sunitinib,>3000nM
PIK3CA,Sunitinib,>3000nM
PIK3CA(C420R),Sunitinib,>3000nM
PIK3CA(E542K),Sunitinib,>3000nM
PIK3CA(E545A),Sunitinib,>3000nM
PIK3CA(E545K),Sunitinib,>3000nM
PIK3CA(H1047L),Sunitinib,>3000nM
PIK3CA(H1047Y),Sunitinib,>3000nM
PIK3CA(I800L),Sunitinib,>3000nM
PIK3CA(M1043I),Sunitinib,>3000nM
PIK3CA(Q546K),Sunitinib,>3000nM
PIK3CB,Sunitinib,>3000nM
PIK3CD,Sunitinib,>3000nM
PIK3CG,Sunitinib,>3000nM
PIK4CB,Sunitinib,>3000nM
PIM1,Sunitinib,>3000nM
PIM2,Sunitinib,>3000nM
PIM3,Sunitinib,>3000nM
PIP5K1A,Sunitinib,>3000nM
PIP5K1C,Sunitinib,>3000nM
PIP5K2B,Sunitinib,>3000nM
PIP5K2C,Sunitinib,>3000nM
PKAC-alpha,Sunitinib,>3000nM
PKAC-beta,Sunitinib,>3000nM
PKMYT1,Sunitinib,>3000nM
PKN1,Sunitinib,>3000nM
PKN2,Sunitinib,>3000nM
PKNB(M.tuberculosis),Sunitinib,>3000nM
PLK1,Sunitinib,>3000nM
PLK2,Sunitinib,>3000nM
PLK3,Sunitinib,>3000nM
PLK4,Sunitinib,>3000nM
PRKCD,Sunitinib,>3000nM
PRKCE,Sunitinib,>3000nM
PRKCH,Sunitinib,>3000nM
PRKCI,Sunitinib,>3000nM
PRKCQ,Sunitinib,>3000nM
PRKD1,Sunitinib,>3000nM
PRKD2,Sunitinib,>3000nM
PRKD3,Sunitinib,>3000nM
PRKG1,Sunitinib,>3000nM
PRKG2,Sunitinib,>3000nM
PRKR,Sunitinib,>3000nM
PRKX,Sunitinib,>3000nM
PRP4,Sunitinib,>3000nM
PYK2,Sunitinib,>3000nM
QSK,Sunitinib,>3000nM
RAF1,Sunitinib,>3000nM
RET,Sunitinib,<3000nM
RET(M918T),Sunitinib,<3000nM
RET(V804L),Sunitinib,>3000nM
RET(V804M),Sunitinib,>3000nM
RIOK1,Sunitinib,>3000nM
RIOK2,Sunitinib,>3000nM
RIOK3,Sunitinib,>3000nM
RIPK1,Sunitinib,>3000nM
RIPK2,Sunitinib,>3000nM
RIPK4,Sunitinib,>3000nM
RIPK5,Sunitinib,>3000nM
ROCK1,Sunitinib,>3000nM
ROCK2,Sunitinib,>3000nM
ROS1,Sunitinib,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),Sunitinib,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),Sunitinib,>3000nM
RSK1(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RSK1(Kin.Dom.2-C-terminal),Sunitinib,>3000nM
RSK2(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RSK3(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RSK3(Kin.Dom.2-C-terminal),Sunitinib,>3000nM
RSK4(Kin.Dom.1-N-terminal),Sunitinib,>3000nM
RSK4(Kin.Dom.2-C-terminal),Sunitinib,>3000nM
S6K1,Sunitinib,>3000nM
SBK1,Sunitinib,>3000nM
SgK110,Sunitinib,>3000nM
SGK3,Sunitinib,>3000nM
SIK,Sunitinib,>3000nM
SIK2,Sunitinib,>3000nM
SLK,Sunitinib,<3000nM
SNARK,Sunitinib,>3000nM
SNRK,Sunitinib,>3000nM
SRC,Sunitinib,>3000nM
SRMS,Sunitinib,>3000nM
SRPK1,Sunitinib,>3000nM
SRPK2,Sunitinib,>3000nM
SRPK3,Sunitinib,>3000nM
STK16,Sunitinib,>3000nM
STK33,Sunitinib,>3000nM
STK35,Sunitinib,>3000nM
STK36,Sunitinib,>3000nM
STK39,Sunitinib,>3000nM
SYK,Sunitinib,>3000nM
TAK1,Sunitinib,>3000nM
TAOK1,Sunitinib,<3000nM
TAOK2,Sunitinib,>3000nM
TAOK3,Sunitinib,<3000nM
TBK1,Sunitinib,>3000nM
TEC,Sunitinib,>3000nM
TESK1,Sunitinib,>3000nM
TGFBR1,Sunitinib,>3000nM
TGFBR2,Sunitinib,>3000nM
TIE1,Sunitinib,<3000nM
TIE2,Sunitinib,>3000nM
TLK1,Sunitinib,>3000nM
TLK2,Sunitinib,>3000nM
TNIK,Sunitinib,<3000nM
TNK1,Sunitinib,>3000nM
TNK2,Sunitinib,>3000nM
TNNI3K,Sunitinib,>3000nM
TRKA,Sunitinib,>3000nM
TRKB,Sunitinib,>3000nM
TRKC,Sunitinib,>3000nM
TRPM6,Sunitinib,>3000nM
TSSK1B,Sunitinib,>3000nM
TTK,Sunitinib,>3000nM
TXK,Sunitinib,>3000nM
TYK2(JH1domain-catalytic),Sunitinib,>3000nM
TYK2(JH2domain-pseudokinase),Sunitinib,>3000nM
TYRO3,Sunitinib,>3000nM
ULK1,Sunitinib,>3000nM
ULK2,Sunitinib,>3000nM
ULK3,Sunitinib,>3000nM
VEGFR2,Sunitinib,>3000nM
VRK2,Sunitinib,>3000nM
WEE1,Sunitinib,>3000nM
WEE2,Sunitinib,>3000nM
YANK1,Sunitinib,>3000nM
YANK2,Sunitinib,>3000nM
YANK3,Sunitinib,>3000nM
YES,Sunitinib,>3000nM
YSK1,Sunitinib,>3000nM
YSK4,Sunitinib,<3000nM
ZAK,Sunitinib,>3000nM
ZAP70,Sunitinib,>3000nM
AAK1,TG-100-115,<3000nM
ABL1(E255K)-phosphorylated,TG-100-115,<3000nM
ABL1(F317I)-nonphosphorylated,TG-100-115,>3000nM
ABL1(F317I)-phosphorylated,TG-100-115,>3000nM
ABL1(F317L)-nonphosphorylated,TG-100-115,>3000nM
ABL1(F317L)-phosphorylated,TG-100-115,>3000nM
ABL1(H396P)-nonphosphorylated,TG-100-115,<3000nM
ABL1(H396P)-phosphorylated,TG-100-115,<3000nM
ABL1(M351T)-phosphorylated,TG-100-115,<3000nM
ABL1(Q252H)-nonphosphorylated,TG-100-115,<3000nM
ABL1(Q252H)-phosphorylated,TG-100-115,<3000nM
ABL1(T315I)-nonphosphorylated,TG-100-115,<3000nM
ABL1(T315I)-phosphorylated,TG-100-115,<3000nM
ABL1(Y253F)-phosphorylated,TG-100-115,<3000nM
ABL1-nonphosphorylated,TG-100-115,<3000nM
ABL1-phosphorylated,TG-100-115,<3000nM
ABL2,TG-100-115,>3000nM
ACVR1,TG-100-115,>3000nM
ACVR1B,TG-100-115,>3000nM
ACVR2A,TG-100-115,>3000nM
ACVR2B,TG-100-115,>3000nM
ACVRL1,TG-100-115,>3000nM
ADCK3,TG-100-115,>3000nM
ADCK4,TG-100-115,>3000nM
AKT1,TG-100-115,>3000nM
AKT2,TG-100-115,>3000nM
AKT3,TG-100-115,>3000nM
ALK,TG-100-115,<3000nM
AMPK-alpha1,TG-100-115,>3000nM
AMPK-alpha2,TG-100-115,>3000nM
ANKK1,TG-100-115,>3000nM
ARK5,TG-100-115,>3000nM
ASK1,TG-100-115,>3000nM
ASK2,TG-100-115,>3000nM
AURKA,TG-100-115,>3000nM
AURKB,TG-100-115,>3000nM
AURKC,TG-100-115,<3000nM
AXL,TG-100-115,>3000nM
BIKE,TG-100-115,>3000nM
BLK,TG-100-115,<3000nM
BMPR1A,TG-100-115,>3000nM
BMPR1B,TG-100-115,>3000nM
BMPR2,TG-100-115,>3000nM
BMX,TG-100-115,>3000nM
BRAF,TG-100-115,>3000nM
BRAF(V600E),TG-100-115,>3000nM
BRK,TG-100-115,>3000nM
BRSK1,TG-100-115,>3000nM
BRSK2,TG-100-115,>3000nM
BTK,TG-100-115,>3000nM
CAMK1,TG-100-115,>3000nM
CAMK1D,TG-100-115,>3000nM
CAMK1G,TG-100-115,>3000nM
CAMK2A,TG-100-115,>3000nM
CAMK2B,TG-100-115,>3000nM
CAMK2D,TG-100-115,>3000nM
CAMK2G,TG-100-115,>3000nM
CAMK4,TG-100-115,>3000nM
CAMKK1,TG-100-115,>3000nM
CAMKK2,TG-100-115,>3000nM
CASK,TG-100-115,>3000nM
CDC2L1,TG-100-115,>3000nM
CDC2L2,TG-100-115,>3000nM
CDC2L5,TG-100-115,>3000nM
CDK11,TG-100-115,>3000nM
CDK2,TG-100-115,>3000nM
CDK3,TG-100-115,>3000nM
CDK4-cyclinD1,TG-100-115,>3000nM
CDK4-cyclinD3,TG-100-115,>3000nM
CDK5,TG-100-115,>3000nM
CDK7,TG-100-115,>3000nM
CDK8,TG-100-115,>3000nM
CDK9,TG-100-115,>3000nM
CDKL1,TG-100-115,>3000nM
CDKL2,TG-100-115,>3000nM
CDKL3,TG-100-115,>3000nM
CDKL5,TG-100-115,>3000nM
CHEK1,TG-100-115,>3000nM
CHEK2,TG-100-115,>3000nM
CIT,TG-100-115,<3000nM
CLK1,TG-100-115,>3000nM
CLK2,TG-100-115,>3000nM
CLK3,TG-100-115,>3000nM
CLK4,TG-100-115,>3000nM
CSF1R,TG-100-115,<3000nM
CSK,TG-100-115,>3000nM
CSNK1A1,TG-100-115,>3000nM
CSNK1A1L,TG-100-115,>3000nM
CSNK1D,TG-100-115,>3000nM
CSNK1E,TG-100-115,>3000nM
CSNK1G1,TG-100-115,>3000nM
CSNK1G2,TG-100-115,>3000nM
CSNK1G3,TG-100-115,>3000nM
CSNK2A1,TG-100-115,>3000nM
CSNK2A2,TG-100-115,>3000nM
CTK,TG-100-115,>3000nM
DAPK1,TG-100-115,>3000nM
DAPK2,TG-100-115,>3000nM
DAPK3,TG-100-115,>3000nM
DCAMKL1,TG-100-115,>3000nM
DCAMKL2,TG-100-115,>3000nM
DCAMKL3,TG-100-115,>3000nM
DDR1,TG-100-115,<3000nM
DDR2,TG-100-115,<3000nM
DLK,TG-100-115,>3000nM
DMPK,TG-100-115,>3000nM
DMPK2,TG-100-115,>3000nM
DRAK1,TG-100-115,>3000nM
DRAK2,TG-100-115,>3000nM
DYRK1A,TG-100-115,<3000nM
DYRK1B,TG-100-115,>3000nM
DYRK2,TG-100-115,>3000nM
EGFR,TG-100-115,>3000nM
EGFR(E746-A750del),TG-100-115,>3000nM
EGFR(G719C),TG-100-115,>3000nM
EGFR(G719S),TG-100-115,>3000nM
"EGFR(L747-E749del, A750P)",TG-100-115,>3000nM
"EGFR(L747-S752del, P753S)",TG-100-115,>3000nM
"EGFR(L747-T751del,Sins)",TG-100-115,>3000nM
EGFR(L858R),TG-100-115,>3000nM
"EGFR(L858R,T790M)",TG-100-115,>3000nM
EGFR(L861Q),TG-100-115,>3000nM
EGFR(S752-I759del),TG-100-115,>3000nM
EGFR(T790M),TG-100-115,>3000nM
EIF2AK1,TG-100-115,>3000nM
EPHA1,TG-100-115,>3000nM
EPHA2,TG-100-115,>3000nM
EPHA3,TG-100-115,>3000nM
EPHA4,TG-100-115,>3000nM
EPHA5,TG-100-115,>3000nM
EPHA6,TG-100-115,>3000nM
EPHA7,TG-100-115,>3000nM
EPHA8,TG-100-115,>3000nM
EPHB1,TG-100-115,>3000nM
EPHB2,TG-100-115,>3000nM
EPHB3,TG-100-115,>3000nM
EPHB4,TG-100-115,>3000nM
EPHB6,TG-100-115,<3000nM
ERBB2,TG-100-115,>3000nM
ERBB3,TG-100-115,>3000nM
ERBB4,TG-100-115,>3000nM
ERK1,TG-100-115,>3000nM
ERK2,TG-100-115,>3000nM
ERK3,TG-100-115,>3000nM
ERK4,TG-100-115,>3000nM
ERK5,TG-100-115,>3000nM
ERK8,TG-100-115,>3000nM
ERN1,TG-100-115,>3000nM
FAK,TG-100-115,>3000nM
FER,TG-100-115,>3000nM
FES,TG-100-115,>3000nM
FGFR1,TG-100-115,>3000nM
