Kinase,Compound,Predicted_Kd_Category
MAP4K5,BIBW-2992,>3000nM
AURKC,BMS-387032/SNS-032,>3000nM
EGFR,Gefitinib,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),AST-487,>3000nM
MAP4K5,PTK-787,>3000nM
HIPK3,AZD-6244/ARRY-886,>3000nM
PRKCQ,TAE-684,>3000nM
AKT2,Erlotinib,>3000nM
FGFR3(G697C),SGX-523,>3000nM
DYRK1B,Dasatinib,>3000nM
PRKG1,PLX-4720,>3000nM
PAK4,CI-1033,>3000nM
TLK1,BMS-387032/SNS-032,>3000nM
RAF1,GSK-690693,>3000nM
ABL1(M351T)-phosphorylated,R547,>3000nM
MEK4,Crizotinib,>3000nM
EPHA7,Imatinib,>3000nM
ABL1(Q252H)-phosphorylated,INCB18424,>3000nM
ERN1,CP-690550,>3000nM
MAP3K3,INCB18424,>3000nM
EGFR(L861Q),HKI-272,>3000nM
EPHB4,AZD-2171,>3000nM
EPHB3,Pazopanib,>3000nM
MAP4K2,A-674563,>3000nM
HIPK1,LY-333531,>3000nM
JNK1,PTK-787,>3000nM
RSK3(Kin.Dom.2-C-terminal),BI-2536,>3000nM
RSK1(Kin.Dom.2-C-terminal),PTK-787,>3000nM
GRK7,Pazopanib,>3000nM
WEE1,PP-242,>3000nM
TGFBR1,CP-690550,>3000nM
STK33,GDC-0941,>3000nM
CDK11,LY-317615,>3000nM
"KIT(V559D,T670I)",ABT-869,>3000nM
MET(Y1235D),AT-7519,>3000nM
ERK8,MLN-8054,>3000nM
TGFBR2,Dasatinib,>3000nM
MAP3K2,GDC-0879,>3000nM
RIOK2,CEP-701,>3000nM
PIP5K2B,Gefitinib,>3000nM
RSK4(Kin.Dom.1-N-terminal),Crizotinib,>3000nM
PLK2,PTK-787,>3000nM
CLK4,AZD-1152HQPA,>3000nM
EPHA1,ABT-869,>3000nM
TYRO3,AST-487,>3000nM
MLK1,PLX-4720,>3000nM
DMPK,AST-487,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),BIBW-2992,>3000nM
EIF2AK1,AB-1010,>3000nM
FGR,LY-333531,>3000nM
PAK7,CI-1033,>3000nM
NEK9,CHIR-258/TKI-258,>3000nM
DCAMKL2,AC220,>3000nM
KIT(V559D),LY-317615,>3000nM
"GCN2(Kin.Dom.2,S808G)",SGX-523,>3000nM
MEK5,AZD-2171,>3000nM
IGF1R,MLN-518,>3000nM
BMPR1A,BIBW-2992,>3000nM
CDKL3,CEP-701,>3000nM
INSR,PD-173955,>3000nM
S6K1,JNJ-28312141,>3000nM
PHKG2,AC220,>3000nM
FGFR3,CP-690550,>3000nM
PIK3CB,BMS-345541,>3000nM
MINK,PP-242,>3000nM
MAP3K2,A-674563,>3000nM
TBK1,BMS-345541,>3000nM
TXK,AG-013736,>3000nM
MLK1,KW-2449,>3000nM
"EGFR(L747-E749del, A750P)",AB-1010,>3000nM
PIK3CB,CEP-701,>3000nM
"EGFR(L747-T751del,Sins)",BI-2536,>3000nM
ZAP70,ABT-869,>3000nM
BRSK1,HKI-272,>3000nM
MUSK,SGX-523,>3000nM
ERK1,AT-7519,>3000nM
AAK1,HKI-272,>3000nM
DYRK1A,BMS-387032/SNS-032,>3000nM
GSK3A,Pazopanib,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),CHIR-258/TKI-258,>3000nM
BMPR1B,GSK-690693,>3000nM
DAPK1,BIRB-796,>3000nM
CSNK1E,Imatinib,>3000nM
MLCK,BMS-387032/SNS-032,>3000nM
SNRK,CP-690550,>3000nM
AAK1,AB-1010,>3000nM
EPHA4,BI-2536,>3000nM
TLK2,BMS-540215,>3000nM
ZAK,PLX-4720,>3000nM
MLCK,SB-203580,>3000nM
RIPK2,INCB18424,>3000nM
PIK3CA(C420R),LY-333531,>3000nM
PDPK1,Ki-20227,>3000nM
TNIK,SGX-523,>3000nM
MLCK,ABT-869,>3000nM
JNK3,Imatinib,>3000nM
TAOK2,GW-2580,>3000nM
EPHA7,GDC-0879,>3000nM
ASK2,PTK-787,>3000nM
PAK3,Flavopiridol,>3000nM
YANK1,CI-1033,>3000nM
MLK3,JNJ-28312141,>3000nM
NIM1,Nilotinib,>3000nM
ACVR2B,AT-7519,>3000nM
HIPK2,AZD-2171,>3000nM
ABL1-nonphosphorylated,AZD-1152HQPA,>3000nM
RIPK2,R547,>3000nM
TLK2,AZD-1152HQPA,>3000nM
TEC,Nilotinib,>3000nM
ULK3,CP-690550,>3000nM
PIM1,AT-7519,>3000nM
ROCK1,GSK-690693,>3000nM
p38-gamma,AT-7519,>3000nM
PRKCH,AZD-6244/ARRY-886,>3000nM
DYRK1A,GDC-0941,>3000nM
PIK3CA(E542K),CP-690550,>3000nM
EGFR(L861Q),Imatinib,>3000nM
MAP4K2,BMS-345541,>3000nM
FLT3(ITD),CHIR-265/RAF-265,>3000nM
PIP5K1A,R547,>3000nM
LIMK1,MLN-120B,>3000nM
TRKA,PLX-4720,>3000nM
MUSK,MLN-8054,>3000nM
ACVR2B,Erlotinib,>3000nM
CSNK2A1,BMS-387032/SNS-032,>3000nM
PCTK3,ABT-869,>3000nM
TYK2(JH1domain-catalytic),Vandetanib,>3000nM
MARK2,SGX-523,>3000nM
RIPK2,PP-242,>3000nM
NEK4,AZD-6244/ARRY-886,>3000nM
MAP3K15,GW-2580,>3000nM
JAK3(JH1domain-catalytic),Flavopiridol,>3000nM
CHEK2,Pazopanib,>3000nM
CDKL1,Dasatinib,>3000nM
PRKD3,GSK-690693,>3000nM
ACVR1,Lapatinib,>3000nM
PDGFRB,TG-101348,>3000nM
CDK8,Imatinib,>3000nM
RIOK1,Staurosporine,>3000nM
CAMK2D,R406,>3000nM
NEK5,Vandetanib,>3000nM
PIK3CA(E545K),TAE-684,>3000nM
ABL1(F317I)-phosphorylated,Ki-20227,>3000nM
CAMK2B,PTK-787,>3000nM
MAP3K1,TAE-684,>3000nM
PYK2,Vandetanib,>3000nM
NEK9,GW-2580,>3000nM
SRPK3,CP-690550,>3000nM
DAPK1,CEP-701,>3000nM
DAPK3,AT-7519,>3000nM
MAP4K5,CHIR-258/TKI-258,>3000nM
PIM3,AST-487,>3000nM
DYRK2,AZD-6244/ARRY-886,>3000nM
RIOK1,JNJ-28312141,>3000nM
TLK2,GDC-0941,>3000nM
ANKK1,PP-242,>3000nM
FES,BMS-387032/SNS-032,>3000nM
ERK3,Flavopiridol,>3000nM
DRAK2,SB-203580,>3000nM
SgK110,MLN-8054,>3000nM
PHKG2,R547,>3000nM
BMPR2,CI-1033,>3000nM
ABL1-nonphosphorylated,AG-013736,>3000nM
TLK2,TAE-684,>3000nM
KIT,BMS-345541,>3000nM
GRK4,CI-1033,>3000nM
EPHB3,MLN-518,>3000nM
STK36,Nilotinib,>3000nM
IKK-epsilon,PLX-4720,>3000nM
TEC,GSK-690693,>3000nM
EPHA3,PTK-787,>3000nM
ERN1,AZD-6244/ARRY-886,>3000nM
PDGFRA,GDC-0879,>3000nM
JAK1(JH2domain-pseudokinase),BIBW-2992,>3000nM
JAK3(JH1domain-catalytic),Pazopanib,>3000nM
PKNB(M.tuberculosis),AT-7519,>3000nM
JNK3,Lapatinib,>3000nM
TESK1,AG-013736,>3000nM
AAK1,Ki-20227,>3000nM
MAST1,PP-242,>3000nM
CDKL1,Lapatinib,>3000nM
FGFR3,Pazopanib,>3000nM
PIK4CB,CHIR-258/TKI-258,>3000nM
MARK2,Flavopiridol,>3000nM
ZAK,Erlotinib,>3000nM
PCTK3,CHIR-265/RAF-265,>3000nM
"EGFR(L747-T751del,Sins)",CI-1033,>3000nM
ABL1(H396P)-phosphorylated,CHIR-265/RAF-265,>3000nM
IRAK1,CHIR-265/RAF-265,>3000nM
MLK1,Dasatinib,>3000nM
BMPR2,PLX-4720,>3000nM
ITK,AB-1010,>3000nM
CAMKK1,MLN-120B,>3000nM
MARK2,BMS-540215,>3000nM
ASK1,AZD-1152HQPA,>3000nM
RIPK1,ABT-869,>3000nM
DMPK2,MLN-120B,>3000nM
MKNK2,TG-101348,>3000nM
"KIT(V559D,T670I)",Pazopanib,>3000nM
AAK1,GDC-0879,>3000nM
MAP3K2,AZD-2171,>3000nM
MARK3,AB-1010,>3000nM
EPHB3,Crizotinib,>3000nM
DCAMKL1,BIRB-796,>3000nM
NEK5,Imatinib,>3000nM
LATS1,ABT-869,>3000nM
PIK3CA(Q546K),AG-013736,>3000nM
PIK3CA(I800L),LY-333531,>3000nM
RET(V804L),LY-333531,>3000nM
ARK5,CHIR-258/TKI-258,>3000nM
NEK5,PTK-787,>3000nM
FLT1,Dasatinib,>3000nM
MST1R,TAE-684,>3000nM
S6K1,Flavopiridol,>3000nM
MRCKB,INCB18424,>3000nM
ERK1,A-674563,>3000nM
PRKX,MLN-8054,>3000nM
MST1,GDC-0879,>3000nM
FGFR2,PTK-787,>3000nM
SIK,Gefitinib,>3000nM
SRPK2,PKC-412,>3000nM
CDKL1,PD-173955,>3000nM
ACVRL1,Gefitinib,>3000nM
RSK1(Kin.Dom.1-N-terminal),SGX-523,>3000nM
PIK3CA(I800L),AC220,>3000nM
NEK6,Lapatinib,>3000nM
TRKB,BMS-345541,>3000nM
ASK2,TAE-684,>3000nM
EPHB1,PD-173955,>3000nM
S6K1,Staurosporine,>3000nM
MST1R,PKC-412,>3000nM
PAK4,BIRB-796,>3000nM
TAK1,AG-013736,>3000nM
VRK2,MLN-518,>3000nM
EPHB4,GW-2580,>3000nM
DAPK1,Gefitinib,>3000nM
p38-alpha,PLX-4720,>3000nM
BMPR1B,CHIR-258/TKI-258,>3000nM
AURKA,GW-2580,>3000nM
EGFR(T790M),CP-690550,>3000nM
EGFR(E746-A750del),INCB18424,>3000nM
DAPK3,Pazopanib,>3000nM
FGR,GW-2580,>3000nM
MKNK1,GDC-0879,>3000nM
ACVR2B,BMS-345541,>3000nM
IRAK3,BMS-387032/SNS-032,>3000nM
EPHB3,TAE-684,>3000nM
AAK1,AZD-2171,>3000nM
EGFR(S752-I759del),Dasatinib,>3000nM
HIPK3,HKI-272,>3000nM
FGFR2,AG-013736,>3000nM
GRK4,CEP-701,>3000nM
MKNK2,Pazopanib,>3000nM
CDC2L2,PKC-412,>3000nM
RSK1(Kin.Dom.1-N-terminal),AG-013736,>3000nM
DAPK1,PTK-787,>3000nM
MEK4,PD-173955,>3000nM
CSNK1G1,Flavopiridol,>3000nM
AURKA,CHIR-258/TKI-258,>3000nM
MKK7,TAE-684,>3000nM
CDK9,BIBW-2992,>3000nM
CIT,TG-101348,>3000nM
MST1,MLN-120B,>3000nM
EGFR(G719S),PHA-665752,>3000nM
BMPR1A,PTK-787,>3000nM
PFTK1,AG-013736,>3000nM
CDK4-cyclinD1,Nilotinib,>3000nM
PKAC-beta,SB-203580,>3000nM
DYRK1A,Flavopiridol,>3000nM
MAP4K2,INCB18424,>3000nM
PIM3,Gefitinib,>3000nM
SgK110,Staurosporine,>3000nM
INSR,R547,>3000nM
EGFR(L861Q),AZD-2171,>3000nM
DRAK2,PHA-665752,>3000nM
PKNB(M.tuberculosis),BMS-345541,>3000nM
EGFR(S752-I759del),MLN-8054,>3000nM
PRKG1,Dasatinib,>3000nM
GSK3B,BI-2536,>3000nM
EPHB2,MLN-120B,>3000nM
SRMS,INCB18424,>3000nM
SGK3,Gefitinib,>3000nM
RET(V804L),GW-2580,>3000nM
PIK3CG,Crizotinib,>3000nM
PYK2,AT-7519,>3000nM
MELK,BMS-387032/SNS-032,>3000nM
DYRK1A,CHIR-258/TKI-258,>3000nM
EGFR(T790M),CHIR-258/TKI-258,>3000nM
FER,AB-1010,>3000nM
SRC,Nilotinib,>3000nM
CHEK1,AZD-2171,>3000nM
MST2,LY-333531,>3000nM
GSK3A,Erlotinib,>3000nM
TTK,LY-317615,>3000nM
ALK,KW-2449,>3000nM
FLT3(R834Q),BIRB-796,>3000nM
PIM2,AG-013736,>3000nM
FAK,GSK-690693,>3000nM
AKT1,PLX-4720,>3000nM
JAK3(JH1domain-catalytic),AZD-6244/ARRY-886,>3000nM
EPHA2,GW-2580,>3000nM
HIPK1,Staurosporine,>3000nM
EGFR(L858R),ABT-869,>3000nM
FLT3(ITD),SB-203580,>3000nM
CDK2,AZD-6244/ARRY-886,>3000nM
CSNK1A1L,BI-2536,>3000nM
PIK3CA(E545A),MLN-120B,>3000nM
ARK5,MLN-518,>3000nM
LATS1,LY-333531,>3000nM
PKMYT1,PTK-787,>3000nM
BMPR1B,Erlotinib,>3000nM
ABL2,HKI-272,>3000nM
EGFR(L858R),Dasatinib,>3000nM
CSF1R,BMS-345541,>3000nM
PFTK1,AB-1010,>3000nM
PHKG2,BIBW-2992,>3000nM
STK16,GSK-1838705A,>3000nM
CDK2,CHIR-258/TKI-258,>3000nM
BMX,PHA-665752,>3000nM
TNK2,PD-173955,>3000nM
PIP5K2B,Vandetanib,>3000nM
EPHA5,Ki-20227,>3000nM
CDC2L1,GW-2580,>3000nM
EPHA8,Staurosporine,>3000nM
ABL1(F317I)-phosphorylated,GDC-0879,>3000nM
KIT(D816H),AB-1010,>3000nM
MAPKAPK5,R547,>3000nM
TNK2,SGX-523,>3000nM
TNK2,Erlotinib,>3000nM
TRKA,HKI-272,>3000nM
SRMS,GSK-690693,>3000nM
RIPK1,R547,>3000nM
MYO3B,AB-1010,>3000nM
DMPK2,INCB18424,>3000nM
ERN1,BIRB-796,>3000nM
TSSK1B,INCB18424,>3000nM
AKT2,JNJ-28312141,>3000nM
CLK2,ABT-869,>3000nM
JAK2(JH1domain-catalytic),Erlotinib,>3000nM
MYLK4,R547,>3000nM
MAP3K3,TG-101348,>3000nM
WEE1,Gefitinib,>3000nM
RSK3(Kin.Dom.1-N-terminal),PHA-665752,>3000nM
FLT3,AC220,>3000nM
QSK,BIBW-2992,>3000nM
CLK1,PHA-665752,>3000nM
RIPK5,GDC-0941,>3000nM
PRKCH,BMS-345541,>3000nM
CDK4-cyclinD3,Crizotinib,>3000nM
SIK2,GDC-0941,>3000nM
MERTK,R547,>3000nM
"EGFR(L858R,T790M)",HKI-272,>3000nM
VEGFR2,TG-101348,>3000nM
MST1R,CHIR-258/TKI-258,>3000nM
SNARK,A-674563,>3000nM
YANK2,Lapatinib,>3000nM
PCTK2,Gefitinib,>3000nM
MEK2,Imatinib,>3000nM
TRKB,Dasatinib,>3000nM
HUNK,BIRB-796,>3000nM
MAPKAPK5,TAE-684,>3000nM
NLK,AZD-2171,>3000nM
MST3,GW-2580,>3000nM
RIOK3,HKI-272,>3000nM
PIK3C2B,TG-101348,>3000nM
ERK2,TAE-684,>3000nM
RET(V804L),BIBW-2992,>3000nM
CDKL5,Nilotinib,>3000nM
MAP4K2,BMS-540215,>3000nM
DLK,R406,>3000nM
TXK,BIBW-2992,>3000nM
FLT3(K663Q),Crizotinib,>3000nM
PDGFRA,MLN-120B,>3000nM
LIMK1,BI-2536,>3000nM
FLT3(D835Y),A-674563,>3000nM
PIP5K1A,SB-203580,>3000nM
MEK6,JNJ-28312141,>3000nM
SLK,GSK-1838705A,>3000nM
MAP4K3,GSK-690693,>3000nM
MAP3K3,AB-1010,>3000nM
EPHB4,R547,>3000nM
TGFBR1,PHA-665752,>3000nM
CTK,BI-2536,>3000nM
RIPK5,AC220,>3000nM
CDKL1,JNJ-28312141,>3000nM
SRPK3,AZD-6244/ARRY-886,>3000nM
TNNI3K,BI-2536,>3000nM
RIPK5,Imatinib,>3000nM
CAMK1G,PLX-4720,>3000nM
IRAK3,CHIR-265/RAF-265,>3000nM
BRK,GSK-690693,>3000nM
FLT3(K663Q),BIRB-796,>3000nM
ABL1(E255K)-phosphorylated,AST-487,>3000nM
TYK2(JH1domain-catalytic),R406,>3000nM
PIK3C2B,Pazopanib,>3000nM
ADCK3,Pazopanib,>3000nM
MTOR,GSK-1838705A,>3000nM
"EGFR(L747-T751del,Sins)",AB-1010,>3000nM
CIT,CEP-701,>3000nM
EGFR(L861Q),Staurosporine,>3000nM
PDPK1,GSK-1838705A,>3000nM
MAP3K15,Erlotinib,>3000nM
MST2,JNJ-28312141,>3000nM
ABL1(Q252H)-phosphorylated,LY-317615,>3000nM
LRRK2,GDC-0941,>3000nM
KIT(V559D),Dasatinib,>3000nM
MLK3,SB-203580,>3000nM
GRK4,Gefitinib,>3000nM
BRAF,GSK-1838705A,>3000nM
PCTK3,MLN-8054,>3000nM
MARK4,Lapatinib,>3000nM
ASK2,SB-203580,>3000nM
MAP4K3,GDC-0879,>3000nM
DLK,Imatinib,>3000nM
IKK-beta,TAE-684,>3000nM
LRRK2,GW-2580,>3000nM
FLT4,CHIR-258/TKI-258,>3000nM
RIOK1,KW-2449,>3000nM
LZK,GSK-1838705A,>3000nM
FLT1,TAE-684,>3000nM
CSNK1A1L,PP-242,>3000nM
CDK9,Vandetanib,>3000nM
CLK4,AZD-6244/ARRY-886,>3000nM
p38-delta,Ki-20227,>3000nM
DMPK2,PKC-412,>3000nM
IKK-epsilon,Ki-20227,>3000nM
RSK1(Kin.Dom.2-C-terminal),Pazopanib,>3000nM
FYN,Nilotinib,>3000nM
DYRK1B,BIBW-2992,>3000nM
ERN1,BI-2536,>3000nM
PRKCH,Staurosporine,>3000nM
CSNK1G1,JNJ-28312141,>3000nM
EPHA6,Gefitinib,>3000nM
TYK2(JH1domain-catalytic),BMS-345541,>3000nM
PFPK5(P.falciparum),MLN-120B,>3000nM
PKMYT1,MLN-8054,>3000nM
FLT3,GDC-0879,>3000nM
RSK4(Kin.Dom.2-C-terminal),Gefitinib,>3000nM
PKNB(M.tuberculosis),Nilotinib,>3000nM
MST4,Imatinib,>3000nM
NDR2,CEP-701,>3000nM
DCAMKL3,ABT-869,>3000nM
AKT3,AZD-1152HQPA,>3000nM
ABL1(Q252H)-nonphosphorylated,Pazopanib,>3000nM
AKT3,Flavopiridol,>3000nM
PDGFRA,AT-7519,>3000nM
AMPK-alpha2,Gefitinib,>3000nM
"KIT(V559D,V654A)",R547,>3000nM
SYK,GDC-0879,>3000nM
AMPK-alpha1,BIRB-796,>3000nM
MKNK1,CHIR-265/RAF-265,>3000nM
FGFR3(G697C),INCB18424,>3000nM
BRAF,Gefitinib,>3000nM
DYRK1A,A-674563,>3000nM
RIPK2,GSK-690693,>3000nM
p38-gamma,MLN-8054,>3000nM
RIPK4,KW-2449,>3000nM
ADCK4,BI-2536,>3000nM
"EGFR(L747-E749del, A750P)",PKC-412,>3000nM
ACVR1,Vandetanib,>3000nM
SRPK1,GDC-0941,>3000nM
p38-alpha,Ki-20227,>3000nM
PKAC-beta,Flavopiridol,>3000nM
LOK,PHA-665752,>3000nM
MYLK4,PLX-4720,>3000nM
PCTK3,AB-1010,>3000nM
PIM1,Lapatinib,>3000nM
CDC2L5,AC220,>3000nM
GRK7,MLN-8054,>3000nM
PDGFRB,BMS-345541,>3000nM
ZAP70,AZD-2171,>3000nM
TNK2,Pazopanib,>3000nM
p38-gamma,Nilotinib,>3000nM
EPHA7,A-674563,>3000nM
EGFR(G719S),CP-690550,>3000nM
CAMK2D,PHA-665752,>3000nM
MST1R,PP-242,>3000nM
PIM1,PLX-4720,>3000nM
LOK,AST-487,>3000nM
CSNK2A2,BIRB-796,>3000nM
"GCN2(Kin.Dom.2,S808G)",GW-2580,>3000nM
BIKE,Vandetanib,>3000nM
PIM1,BIBW-2992,>3000nM
FAK,TG-101348,>3000nM
EGFR(E746-A750del),Dasatinib,>3000nM
ABL1(T315I)-nonphosphorylated,CP-690550,>3000nM
ERK3,MLN-8054,>3000nM
TEC,R406,>3000nM
ARK5,CP-690550,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),INCB18424,>3000nM
MKNK2,MLN-8054,>3000nM
PFPK5(P.falciparum),BMS-540215,>3000nM
JNK3,MLN-518,>3000nM
PIM2,PKC-412,>3000nM
p38-gamma,KW-2449,>3000nM
CHEK1,CI-1033,>3000nM
MERTK,PHA-665752,>3000nM
MARK1,A-674563,>3000nM
PIK3CA(E545A),PTK-787,>3000nM
BTK,BI-2536,>3000nM
PYK2,CEP-701,>3000nM
EPHB3,MLN-8054,>3000nM
LATS1,MLN-120B,>3000nM
MARK1,MLN-120B,>3000nM
MYO3A,MLN-518,>3000nM
MELK,HKI-272,>3000nM
LYN,Pazopanib,>3000nM
LOK,CHIR-265/RAF-265,>3000nM
LTK,BIBW-2992,>3000nM
SRPK2,BIBW-2992,>3000nM
JNK2,Gefitinib,>3000nM
PRKCD,PKC-412,>3000nM
ADCK4,TG-101348,>3000nM
NEK4,CHIR-258/TKI-258,>3000nM
RET(M918T),BIBW-2992,>3000nM
RIPK2,AB-1010,>3000nM
FLT1,TG-101348,>3000nM
MEK4,Nilotinib,>3000nM
IGF1R,MLN-8054,>3000nM
FGFR1,CI-1033,>3000nM
AKT2,AB-1010,>3000nM
BLK,PKC-412,>3000nM
LATS2,GDC-0941,>3000nM
PCTK1,SGX-523,>3000nM
BIKE,BMS-387032/SNS-032,>3000nM
MEK3,Lapatinib,>3000nM
MTOR,AG-013736,>3000nM
EPHA2,PTK-787,>3000nM
MAP4K3,TG-101348,>3000nM
PAK2,A-674563,>3000nM
p38-alpha,BI-2536,>3000nM
NDR1,CI-1033,>3000nM
ERK8,BIRB-796,>3000nM
ABL1(F317I)-phosphorylated,ABT-869,>3000nM
ULK3,CI-1033,>3000nM
ABL1(F317L)-nonphosphorylated,PD-173955,>3000nM
SNARK,GSK-1838705A,>3000nM
EGFR(G719S),PKC-412,>3000nM
RSK3(Kin.Dom.1-N-terminal),Staurosporine,>3000nM
MKNK1,AZD-6244/ARRY-886,>3000nM
BMPR2,JNJ-28312141,>3000nM
CSNK1A1,JNJ-28312141,>3000nM
FLT3(K663Q),AZD-1152HQPA,>3000nM
ZAP70,AZD-1152HQPA,>3000nM
MST2,LY-317615,>3000nM
FLT4,PP-242,>3000nM
MEK2,PLX-4720,>3000nM
MKNK1,LY-333531,>3000nM
SNARK,GDC-0941,>3000nM
ABL1(F317L)-phosphorylated,AG-013736,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),AZD-1152HQPA,>3000nM
SRMS,MLN-518,>3000nM
CAMK2D,Pazopanib,>3000nM
PKAC-beta,Vandetanib,>3000nM
NDR1,GDC-0879,>3000nM
DDR1,Flavopiridol,>3000nM
EPHA4,CHIR-265/RAF-265,>3000nM
KIT(A829P),Lapatinib,>3000nM
MAP3K3,AT-7519,>3000nM
p38-delta,LY-317615,>3000nM
VRK2,SB-203580,>3000nM
PDPK1,Lapatinib,>3000nM
FGFR1,MLN-8054,>3000nM
PAK3,CHIR-258/TKI-258,>3000nM
HUNK,CI-1033,>3000nM
TAOK1,Dasatinib,>3000nM
HIPK2,SB-203580,>3000nM
ERK8,BIBW-2992,>3000nM
WEE2,SB-203580,>3000nM
ABL1(H396P)-phosphorylated,CEP-701,>3000nM
GRK1,Vandetanib,>3000nM
ABL2,INCB18424,>3000nM
PIK3CA(E542K),AZD-6244/ARRY-886,>3000nM
ABL1(E255K)-phosphorylated,AZD-6244/ARRY-886,>3000nM
SRPK2,MLN-518,>3000nM
YANK3,TAE-684,>3000nM
ABL1(T315I)-nonphosphorylated,PD-173955,>3000nM
RIPK2,AZD-6244/ARRY-886,>3000nM
DRAK2,Pazopanib,>3000nM
PFCDPK1(P.falciparum),CEP-701,>3000nM
S6K1,Gefitinib,>3000nM
CSNK1G3,Ki-20227,>3000nM
PRKR,SB-203580,>3000nM
DMPK,AZD-2171,>3000nM
MRCKB,TG-101348,>3000nM
IRAK4,MLN-120B,>3000nM
FAK,HKI-272,>3000nM
SIK2,PD-173955,>3000nM
MEK3,CP-690550,>3000nM
EGFR(T790M),ABT-869,>3000nM
CDK2,ABT-869,>3000nM
PKAC-alpha,Staurosporine,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),LY-333531,>3000nM
HIPK3,PTK-787,>3000nM
ABL2,SGX-523,>3000nM
TNK2,PTK-787,>3000nM
MERTK,Lapatinib,>3000nM
RIPK5,Staurosporine,>3000nM
SgK110,BIRB-796,>3000nM
YANK3,AT-7519,>3000nM
RET,LY-333531,>3000nM
TYK2(JH1domain-catalytic),GW-2580,>3000nM
MLK2,SB-203580,>3000nM
NEK3,GSK-1838705A,>3000nM
PYK2,GSK-1838705A,>3000nM
CASK,GSK-690693,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),TG-101348,>3000nM
EGFR(L858R),AST-487,>3000nM
MAPKAPK2,MLN-518,>3000nM
PRKCH,ABT-869,>3000nM
RIPK1,Gefitinib,>3000nM
MEK4,PTK-787,>3000nM
PIK3CB,CHIR-265/RAF-265,>3000nM
EGFR,KW-2449,>3000nM
CDK8,GDC-0941,>3000nM
ARK5,SB-203580,>3000nM
ABL1(Y253F)-phosphorylated,CHIR-258/TKI-258,>3000nM
BRSK2,PLX-4720,>3000nM
DCAMKL3,BMS-540215,>3000nM
OSR1,SB-203580,>3000nM
CLK3,GDC-0879,>3000nM
PLK1,AG-013736,>3000nM
CAMK4,Ki-20227,>3000nM
RET(V804L),MLN-120B,>3000nM
MAP4K4,TAE-684,>3000nM
CDC2L2,Imatinib,>3000nM
ERBB2,PD-173955,>3000nM
FLT4,BMS-345541,>3000nM
PIM2,GSK-690693,>3000nM
HIPK2,CI-1033,>3000nM
KIT,Crizotinib,>3000nM
PDGFRA,Imatinib,>3000nM
HCK,Pazopanib,>3000nM
SYK,TG-101348,>3000nM
FRK,Vandetanib,>3000nM
EPHB1,R547,>3000nM
ULK3,Ki-20227,>3000nM
TNK2,GSK-690693,>3000nM
AKT3,MLN-518,>3000nM
CSNK1A1,GW-2580,>3000nM
CAMK1D,GSK-690693,>3000nM
AAK1,GSK-690693,>3000nM
LRRK2(G2019S),R547,>3000nM
p38-alpha,HKI-272,>3000nM
PIK3CA(E542K),PP-242,>3000nM
"EGFR(L747-T751del,Sins)",Dasatinib,>3000nM
FGFR1,GDC-0879,>3000nM
PRKX,PLX-4720,>3000nM
EGFR(T790M),Erlotinib,>3000nM
CSNK1D,SB-203580,>3000nM
MARK3,Erlotinib,>3000nM
AKT1,TAE-684,>3000nM
NEK7,MLN-518,>3000nM
IKK-alpha,HKI-272,>3000nM
ABL1(F317I)-nonphosphorylated,GDC-0941,>3000nM
MET(Y1235D),PLX-4720,>3000nM
SNARK,KW-2449,>3000nM
PIK4CB,AZD-2171,>3000nM
OSR1,PKC-412,>3000nM
SIK2,MLN-518,>3000nM
ANKK1,ABT-869,>3000nM
KIT(A829P),PTK-787,>3000nM
SIK,GSK-690693,>3000nM
SRC,Imatinib,>3000nM
EPHB4,BMS-387032/SNS-032,>3000nM
PHKG1,GSK-1838705A,>3000nM
HPK1,GSK-690693,>3000nM
CAMK2A,MLN-8054,>3000nM
TAK1,ABT-869,>3000nM
MTOR,R406,>3000nM
CSNK1G3,SB-203580,>3000nM
MELK,BIRB-796,>3000nM
TIE2,GW-2580,>3000nM
SRPK3,R547,>3000nM
PIM2,BMS-345541,>3000nM
ACVR2A,GDC-0879,>3000nM
SRPK2,Gefitinib,>3000nM
PIM3,AB-1010,>3000nM
AKT2,GDC-0941,>3000nM
EGFR(G719S),Crizotinib,>3000nM
BMPR1B,AZD-1152HQPA,>3000nM
AAK1,PLX-4720,>3000nM
PIP5K2C,AC220,>3000nM
"EGFR(L747-S752del, P753S)",Pazopanib,>3000nM
PDPK1,Nilotinib,>3000nM
NEK4,Nilotinib,>3000nM
CAMK2D,Crizotinib,>3000nM
MTOR,CHIR-258/TKI-258,>3000nM
PHKG2,PHA-665752,>3000nM
NDR1,R406,>3000nM
MEK1,LY-333531,>3000nM
EPHA4,AZD-1152HQPA,>3000nM
MEK4,GSK-1838705A,>3000nM
PLK1,Staurosporine,>3000nM
CASK,MLN-518,>3000nM
GRK4,MLN-8054,>3000nM
